variant_id,observation_model_id,audit_rows,applied_updates,fit_errors,median_event_weight,selected_long_rows,live_event_vectors,training_candidates,training_vector_policy,excluded_incomplete_response,excluded_incomplete_control,excluded_score_unavailable,first_live_release,last_live_release,first_target_month,last_target_month,variants_using_model
business_pipeline_only,inflation_import_prices,171,147,24,1.016325462104785,171,171,169,monthly_reference_vector_max_availability,0,0,2,2012-04-11,2026-07-17,2012-03-01,2026-06-01,price_import|consumer_none|consumer_legacy|consumer_real_only|consumer_implicit_only|consumer_vehicle_only|consumer_real_implicit_joint_only|consumer_without_real|consumer_without_implicit|consumer_revised_full|business_none|business_legacy|business_activity_only|business_pipeline_only|business_revised_joint|claims_none|claims_icsa_only|claims_ccsa_conditional_only|claims_independent|claims_conditional_joint|all_revised_candidate
business_pipeline_only,weekly_labor_stress,597,490,107,1.1039458128872437,597,597,582,event_level_repeated_monthly_target,0,0,15,2015-02-12,2026-07-16,2015-02-01,2026-07-01,transition_only|partial_only|student_t_7_combined|structural_reduced_input|structural_reduced_no_price|price_import|consumer_none|consumer_legacy|consumer_real_only|consumer_implicit_only|consumer_vehicle_only|consumer_real_implicit_joint_only|consumer_without_real|consumer_without_implicit|consumer_revised_full|business_none|business_legacy|business_activity_only|business_pipeline_only|business_revised_joint|claims_icsa_only|claims_independent|claims_conditional_joint|all_revised_candidate
business_revised_joint,business_activity_pipeline_joint,156,82,71,1.0123600745453927,277,156,119,monthly_reference_vector_max_availability,35,0,2,2013-07-25,2026-06-25,2013-06-01,2026-05-01,business_revised_joint|all_revised_candidate
business_revised_joint,consumer_demand,191,182,9,1.1417112855625642,484,242,239,monthly_reference_vector_max_availability,0,0,3,2006-06-13,2026-07-16,2006-05-01,2026-06-01,transition_only|partial_only|student_t_7_combined|structural_reduced_input|structural_reduced_no_price|price_import|consumer_legacy|business_none|business_legacy|business_activity_only|business_pipeline_only|business_revised_joint|claims_none|claims_icsa_only|claims_ccsa_conditional_only|claims_independent|claims_conditional_joint
business_revised_joint,inflation_expectations,29,3,26,0.8012230386101518,29,29,26,monthly_reference_vector_max_availability,0,0,3,2024-02-13,2026-07-14,2024-02-01,2026-07-01,transition_only|partial_only|student_t_7_combined|structural_reduced_input|structural_reduced_no_price|price_import|consumer_none|consumer_legacy|consumer_real_only|consumer_implicit_only|consumer_vehicle_only|consumer_real_implicit_joint_only|consumer_without_real|consumer_without_implicit|consumer_revised_full|business_none|business_legacy|business_activity_only|business_pipeline_only|business_revised_joint|claims_none|claims_icsa_only|claims_ccsa_conditional_only|claims_independent|claims_conditional_joint|all_revised_candidate
business_revised_joint,inflation_import_prices,171,147,24,1.0163254610479566,171,171,169,monthly_reference_vector_max_availability,0,0,2,2012-04-11,2026-07-17,2012-03-01,2026-06-01,price_import|consumer_none|consumer_legacy|consumer_real_only|consumer_implicit_only|consumer_vehicle_only|consumer_real_implicit_joint_only|consumer_without_real|consumer_without_implicit|consumer_revised_full|business_none|business_legacy|business_activity_only|business_pipeline_only|business_revised_joint|claims_none|claims_icsa_only|claims_ccsa_conditional_only|claims_independent|claims_conditional_joint|all_revised_candidate
business_revised_joint,weekly_labor_stress,597,490,107,1.1039458129228128,597,597,582,event_level_repeated_monthly_target,0,0,15,2015-02-12,2026-07-16,2015-02-01,2026-07-01,transition_only|partial_only|student_t_7_combined|structural_reduced_input|structural_reduced_no_price|price_import|consumer_none|consumer_legacy|consumer_real_only|consumer_implicit_only|consumer_vehicle_only|consumer_real_implicit_joint_only|consumer_without_real|consumer_without_implicit|consumer_revised_full|business_none|business_legacy|business_activity_only|business_pipeline_only|business_revised_joint|claims_icsa_only|claims_independent|claims_conditional_joint|all_revised_candidate
claims_ccsa_conditional_only,business_investment,190,82,105,1.0500831120174994,380,259,119,monthly_reference_vector_max_availability,138,0,2,2004-12-23,2026-06-25,2004-11-01,2026-05-01,transition_only|partial_only|student_t_7_combined|structural_reduced_input|structural_reduced_no_price|price_import|consumer_none|consumer_legacy|consumer_real_only|consumer_implicit_only|consumer_vehicle_only|consumer_real_implicit_joint_only|consumer_without_real|consumer_without_implicit|consumer_revised_full|business_legacy|claims_none|claims_icsa_only|claims_ccsa_conditional_only|claims_independent|claims_conditional_joint
claims_ccsa_conditional_only,consumer_demand,191,182,9,1.1461602633402705,484,242,239,monthly_reference_vector_max_availability,0,0,3,2006-06-13,2026-07-16,2006-05-01,2026-06-01,transition_only|partial_only|student_t_7_combined|structural_reduced_input|structural_reduced_no_price|price_import|consumer_legacy|business_none|business_legacy|business_activity_only|business_pipeline_only|business_revised_joint|claims_none|claims_icsa_only|claims_ccsa_conditional_only|claims_independent|claims_conditional_joint
claims_ccsa_conditional_only,inflation_expectations,29,3,26,0.8012291369159126,29,29,26,monthly_reference_vector_max_availability,0,0,3,2024-02-13,2026-07-14,2024-02-01,2026-07-01,transition_only|partial_only|student_t_7_combined|structural_reduced_input|structural_reduced_no_price|price_import|consumer_none|consumer_legacy|consumer_real_only|consumer_implicit_only|consumer_vehicle_only|consumer_real_implicit_joint_only|consumer_without_real|consumer_without_implicit|consumer_revised_full|business_none|business_legacy|business_activity_only|business_pipeline_only|business_revised_joint|claims_none|claims_icsa_only|claims_ccsa_conditional_only|claims_independent|claims_conditional_joint|all_revised_candidate
claims_ccsa_conditional_only,inflation_import_prices,171,147,24,1.018117604747515,171,171,169,monthly_reference_vector_max_availability,0,0,2,2012-04-11,2026-07-17,2012-03-01,2026-06-01,price_import|consumer_none|consumer_legacy|consumer_real_only|consumer_implicit_only|consumer_vehicle_only|consumer_real_implicit_joint_only|consumer_without_real|consumer_without_implicit|consumer_revised_full|business_none|business_legacy|business_activity_only|business_pipeline_only|business_revised_joint|claims_none|claims_icsa_only|claims_ccsa_conditional_only|claims_independent|claims_conditional_joint|all_revised_candidate
claims_ccsa_conditional_only,weekly_continued_claims_conditional,597,489,106,1.1112867699713513,1192,597,581,event_level_repeated_monthly_target,0,2,14,2015-02-12,2026-07-16,2015-01-01,2026-07-01,claims_ccsa_conditional_only|claims_conditional_joint|all_revised_candidate
claims_conditional_joint,business_investment,190,82,105,1.0508211579444033,380,259,119,monthly_reference_vector_max_availability,138,0,2,2004-12-23,2026-06-25,2004-11-01,2026-05-01,transition_only|partial_only|student_t_7_combined|structural_reduced_input|structural_reduced_no_price|price_import|consumer_none|consumer_legacy|consumer_real_only|consumer_implicit_only|consumer_vehicle_only|consumer_real_implicit_joint_only|consumer_without_real|consumer_without_implicit|consumer_revised_full|business_legacy|claims_none|claims_icsa_only|claims_ccsa_conditional_only|claims_independent|claims_conditional_joint
claims_conditional_joint,consumer_demand,191,182,9,1.1461708925859773,484,242,239,monthly_reference_vector_max_availability,0,0,3,2006-06-13,2026-07-16,2006-05-01,2026-06-01,transition_only|partial_only|student_t_7_combined|structural_reduced_input|structural_reduced_no_price|price_import|consumer_legacy|business_none|business_legacy|business_activity_only|business_pipeline_only|business_revised_joint|claims_none|claims_icsa_only|claims_ccsa_conditional_only|claims_independent|claims_conditional_joint
claims_conditional_joint,inflation_expectations,29,3,26,0.8012250537487761,29,29,26,monthly_reference_vector_max_availability,0,0,3,2024-02-13,2026-07-14,2024-02-01,2026-07-01,transition_only|partial_only|student_t_7_combined|structural_reduced_input|structural_reduced_no_price|price_import|consumer_none|consumer_legacy|consumer_real_only|consumer_implicit_only|consumer_vehicle_only|consumer_real_implicit_joint_only|consumer_without_real|consumer_without_implicit|consumer_revised_full|business_none|business_legacy|business_activity_only|business_pipeline_only|business_revised_joint|claims_none|claims_icsa_only|claims_ccsa_conditional_only|claims_independent|claims_conditional_joint|all_revised_candidate
claims_conditional_joint,inflation_import_prices,171,147,24,1.0187497086186093,171,171,169,monthly_reference_vector_max_availability,0,0,2,2012-04-11,2026-07-17,2012-03-01,2026-06-01,price_import|consumer_none|consumer_legacy|consumer_real_only|consumer_implicit_only|consumer_vehicle_only|consumer_real_implicit_joint_only|consumer_without_real|consumer_without_implicit|consumer_revised_full|business_none|business_legacy|business_activity_only|business_pipeline_only|business_revised_joint|claims_none|claims_icsa_only|claims_ccsa_conditional_only|claims_independent|claims_conditional_joint|all_revised_candidate
claims_conditional_joint,weekly_continued_claims_conditional,597,489,106,1.111589577233578,1192,597,581,event_level_repeated_monthly_target,0,2,14,2015-02-12,2026-07-16,2015-01-01,2026-07-01,claims_ccsa_conditional_only|claims_conditional_joint|all_revised_candidate
claims_conditional_joint,weekly_labor_stress,597,490,107,1.104098012758918,597,597,582,event_level_repeated_monthly_target,0,0,15,2015-02-12,2026-07-16,2015-02-01,2026-07-01,transition_only|partial_only|student_t_7_combined|structural_reduced_input|structural_reduced_no_price|price_import|consumer_none|consumer_legacy|consumer_real_only|consumer_implicit_only|consumer_vehicle_only|consumer_real_implicit_joint_only|consumer_without_real|consumer_without_implicit|consumer_revised_full|business_none|business_legacy|business_activity_only|business_pipeline_only|business_revised_joint|claims_icsa_only|claims_independent|claims_conditional_joint|all_revised_candidate
claims_icsa_only,business_investment,190,82,105,1.0494310367474673,380,259,119,monthly_reference_vector_max_availability,138,0,2,2004-12-23,2026-06-25,2004-11-01,2026-05-01,transition_only|partial_only|student_t_7_combined|structural_reduced_input|structural_reduced_no_price|price_import|consumer_none|consumer_legacy|consumer_real_only|consumer_implicit_only|consumer_vehicle_only|consumer_real_implicit_joint_only|consumer_without_real|consumer_without_implicit|consumer_revised_full|business_legacy|claims_none|claims_icsa_only|claims_ccsa_conditional_only|claims_independent|claims_conditional_joint
claims_icsa_only,consumer_demand,191,182,9,1.1417112855625642,484,242,239,monthly_reference_vector_max_availability,0,0,3,2006-06-13,2026-07-16,2006-05-01,2026-06-01,transition_only|partial_only|student_t_7_combined|structural_reduced_input|structural_reduced_no_price|price_import|consumer_legacy|business_none|business_legacy|business_activity_only|business_pipeline_only|business_revised_joint|claims_none|claims_icsa_only|claims_ccsa_conditional_only|claims_independent|claims_conditional_joint
claims_icsa_only,inflation_expectations,29,3,26,0.8012230386101808,29,29,26,monthly_reference_vector_max_availability,0,0,3,2024-02-13,2026-07-14,2024-02-01,2026-07-01,transition_only|partial_only|student_t_7_combined|structural_reduced_input|structural_reduced_no_price|price_import|consumer_none|consumer_legacy|consumer_real_only|consumer_implicit_only|consumer_vehicle_only|consumer_real_implicit_joint_only|consumer_without_real|consumer_without_implicit|consumer_revised_full|business_none|business_legacy|business_activity_only|business_pipeline_only|business_revised_joint|claims_none|claims_icsa_only|claims_ccsa_conditional_only|claims_independent|claims_conditional_joint|all_revised_candidate
claims_icsa_only,inflation_import_prices,171,147,24,1.0163254606507652,171,171,169,monthly_reference_vector_max_availability,0,0,2,2012-04-11,2026-07-17,2012-03-01,2026-06-01,price_import|consumer_none|consumer_legacy|consumer_real_only|consumer_implicit_only|consumer_vehicle_only|consumer_real_implicit_joint_only|consumer_without_real|consumer_without_implicit|consumer_revised_full|business_none|business_legacy|business_activity_only|business_pipeline_only|business_revised_joint|claims_none|claims_icsa_only|claims_ccsa_conditional_only|claims_independent|claims_conditional_joint|all_revised_candidate
claims_icsa_only,weekly_labor_stress,597,490,107,1.1039458129228128,597,597,582,event_level_repeated_monthly_target,0,0,15,2015-02-12,2026-07-16,2015-02-01,2026-07-01,transition_only|partial_only|student_t_7_combined|structural_reduced_input|structural_reduced_no_price|price_import|consumer_none|consumer_legacy|consumer_real_only|consumer_implicit_only|consumer_vehicle_only|consumer_real_implicit_joint_only|consumer_without_real|consumer_without_implicit|consumer_revised_full|business_none|business_legacy|business_activity_only|business_pipeline_only|business_revised_joint|claims_icsa_only|claims_independent|claims_conditional_joint|all_revised_candidate
claims_independent,business_investment,190,82,105,1.05087700414877,380,259,119,monthly_reference_vector_max_availability,138,0,2,2004-12-23,2026-06-25,2004-11-01,2026-05-01,transition_only|partial_only|student_t_7_combined|structural_reduced_input|structural_reduced_no_price|price_import|consumer_none|consumer_legacy|consumer_real_only|consumer_implicit_only|consumer_vehicle_only|consumer_real_implicit_joint_only|consumer_without_real|consumer_without_implicit|consumer_revised_full|business_legacy|claims_none|claims_icsa_only|claims_ccsa_conditional_only|claims_independent|claims_conditional_joint
claims_independent,consumer_demand,191,182,9,1.1462590875127572,484,242,239,monthly_reference_vector_max_availability,0,0,3,2006-06-13,2026-07-16,2006-05-01,2026-06-01,transition_only|partial_only|student_t_7_combined|structural_reduced_input|structural_reduced_no_price|price_import|consumer_legacy|business_none|business_legacy|business_activity_only|business_pipeline_only|business_revised_joint|claims_none|claims_icsa_only|claims_ccsa_conditional_only|claims_independent|claims_conditional_joint
claims_independent,inflation_expectations,29,3,26,0.8012253946355294,29,29,26,monthly_reference_vector_max_availability,0,0,3,2024-02-13,2026-07-14,2024-02-01,2026-07-01,transition_only|partial_only|student_t_7_combined|structural_reduced_input|structural_reduced_no_price|price_import|consumer_none|consumer_legacy|consumer_real_only|consumer_implicit_only|consumer_vehicle_only|consumer_real_implicit_joint_only|consumer_without_real|consumer_without_implicit|consumer_revised_full|business_none|business_legacy|business_activity_only|business_pipeline_only|business_revised_joint|claims_none|claims_icsa_only|claims_ccsa_conditional_only|claims_independent|claims_conditional_joint|all_revised_candidate
claims_independent,inflation_import_prices,171,147,24,1.0186795062709997,171,171,169,monthly_reference_vector_max_availability,0,0,2,2012-04-11,2026-07-17,2012-03-01,2026-06-01,price_import|consumer_none|consumer_legacy|consumer_real_only|consumer_implicit_only|consumer_vehicle_only|consumer_real_implicit_joint_only|consumer_without_real|consumer_without_implicit|consumer_revised_full|business_none|business_legacy|business_activity_only|business_pipeline_only|business_revised_joint|claims_none|claims_icsa_only|claims_ccsa_conditional_only|claims_independent|claims_conditional_joint|all_revised_candidate
claims_independent,weekly_continued_claims,597,491,106,1.1139244066063503,597,597,583,event_level_repeated_monthly_target,0,0,14,2015-02-12,2026-07-16,2015-01-01,2026-07-01,claims_independent
claims_independent,weekly_labor_stress,597,490,107,1.104097887031968,597,597,582,event_level_repeated_monthly_target,0,0,15,2015-02-12,2026-07-16,2015-02-01,2026-07-01,transition_only|partial_only|student_t_7_combined|structural_reduced_input|structural_reduced_no_price|price_import|consumer_none|consumer_legacy|consumer_real_only|consumer_implicit_only|consumer_vehicle_only|consumer_real_implicit_joint_only|consumer_without_real|consumer_without_implicit|consumer_revised_full|business_none|business_legacy|business_activity_only|business_pipeline_only|business_revised_joint|claims_icsa_only|claims_independent|claims_conditional_joint|all_revised_candidate
claims_none,business_investment,190,82,105,1.0486813681313865,380,259,119,monthly_reference_vector_max_availability,138,0,2,2004-12-23,2026-06-25,2004-11-01,2026-05-01,transition_only|partial_only|student_t_7_combined|structural_reduced_input|structural_reduced_no_price|price_import|consumer_none|consumer_legacy|consumer_real_only|consumer_implicit_only|consumer_vehicle_only|consumer_real_implicit_joint_only|consumer_without_real|consumer_without_implicit|consumer_revised_full|business_legacy|claims_none|claims_icsa_only|claims_ccsa_conditional_only|claims_independent|claims_conditional_joint
claims_none,consumer_demand,191,182,9,1.1444849863589956,484,242,239,monthly_reference_vector_max_availability,0,0,3,2006-06-13,2026-07-16,2006-05-01,2026-06-01,transition_only|partial_only|student_t_7_combined|structural_reduced_input|structural_reduced_no_price|price_import|consumer_legacy|business_none|business_legacy|business_activity_only|business_pipeline_only|business_revised_joint|claims_none|claims_icsa_only|claims_ccsa_conditional_only|claims_independent|claims_conditional_joint
claims_none,inflation_expectations,29,3,26,0.8012272283154096,29,29,26,monthly_reference_vector_max_availability,0,0,3,2024-02-13,2026-07-14,2024-02-01,2026-07-01,transition_only|partial_only|student_t_7_combined|structural_reduced_input|structural_reduced_no_price|price_import|consumer_none|consumer_legacy|consumer_real_only|consumer_implicit_only|consumer_vehicle_only|consumer_real_implicit_joint_only|consumer_without_real|consumer_without_implicit|consumer_revised_full|business_none|business_legacy|business_activity_only|business_pipeline_only|business_revised_joint|claims_none|claims_icsa_only|claims_ccsa_conditional_only|claims_independent|claims_conditional_joint|all_revised_candidate
claims_none,inflation_import_prices,171,147,24,1.0156261557011774,171,171,169,monthly_reference_vector_max_availability,0,0,2,2012-04-11,2026-07-17,2012-03-01,2026-06-01,price_import|consumer_none|consumer_legacy|consumer_real_only|consumer_implicit_only|consumer_vehicle_only|consumer_real_implicit_joint_only|consumer_without_real|consumer_without_implicit|consumer_revised_full|business_none|business_legacy|business_activity_only|business_pipeline_only|business_revised_joint|claims_none|claims_icsa_only|claims_ccsa_conditional_only|claims_independent|claims_conditional_joint|all_revised_candidate
