evaluation_sample,filter_variant,model_role,evaluation_checkpoint,months,mean_score_nlpd,mean_quadrant_cross_entropy,mean_quadrant_brier,mean_quadrant_kl,hard_quadrant_accuracy,growth_rmse,inflation_rmse,median_score_nlpd,burn_in_months
full_sample,business_none,sensitivity,after_employment_situation,183,7.609022528574147,1.4335530254092308,0.10088297866092467,0.36944641867298256,0.5300546448087432,2.066179659045336,0.6387737133092516,1.578497689409634,4
full_sample,consumer_real_only,sensitivity,after_employment_situation,183,7.609044356802795,1.4335691590449586,0.10089200302283957,0.3694625523087102,0.5300546448087432,2.0661855078975746,0.6387769946600477,1.5784958278454984,4
full_sample,consumer_none,sensitivity,after_employment_situation,183,7.609129873774845,1.4335857253297732,0.1008995364864219,0.36947911859352495,0.5300546448087432,2.0661793547863683,0.6388226001989059,1.578495715625606,4
full_sample,structural_reduced_no_price,sensitivity,after_employment_situation,183,7.6093546030773815,1.433626722582819,0.10092191699615309,0.36952011584657063,0.5355191256830601,2.0661743959976104,0.6388571606351701,1.5784979121231801,4
full_sample,structural_reduced_input,sensitivity,after_employment_situation,183,7.6095181517432025,1.4336781828909597,0.10094641536502383,0.3695715761547115,0.5300546448087432,2.0661763693214077,0.6389590784263494,1.5784979121231801,4
full_sample,student_t_7_combined,baseline,after_employment_situation,183,7.60954758854439,1.4336930866851998,0.10095369824093706,0.3695864799489515,0.5300546448087432,2.066173384786345,0.6389836927874762,1.5784978715074454,4
full_sample,claims_conditional_joint,sensitivity,after_employment_situation,183,7.616351538221651,1.4332857834684511,0.10074073233580604,0.36917917673220296,0.5300546448087432,2.0686490956380594,0.6389988387741841,1.5591534478447855,4
full_sample,claims_none,sensitivity,after_employment_situation,183,7.661106747378315,1.4336707889305311,0.10088890489108443,0.3695641821942828,0.5245901639344263,2.1063808080035313,0.6380751730312569,1.590801324791065,4
full_sample,partial_only,major_benchmark,after_employment_situation,183,7.661614698767194,1.4338070485877414,0.10095838221711084,0.3697004418514929,0.5245901639344263,2.106373065319172,0.6382599129681908,1.5908013247910653,4
full_sample,claims_ccsa_conditional_only,sensitivity,after_employment_situation,183,7.668767935337384,1.4334985509650475,0.10081453457025268,0.3693919442287992,0.5300546448087432,2.1092073351931733,0.6382978267053934,1.570155491091756,4
full_sample,all_revised_candidate,sensitivity,after_employment_situation,183,12.43984570283882,1.4326400872836933,0.10046830485576654,0.3685334805474449,0.5245901639344263,2.325463748899317,0.6389201566282496,1.5362819614965901,4
full_sample,consumer_revised_full,sensitivity,after_employment_situation,183,12.446035118689627,1.4327996222659851,0.10055483732636995,0.36869301552973693,0.5245901639344263,2.323641956246731,0.6386790554955117,1.5516728161807563,4
full_sample,consumer_without_real,sensitivity,after_employment_situation,183,12.44625274949642,1.4328460145987956,0.10057622933694038,0.3687394078625474,0.5245901639344263,2.323637955423827,0.6387787776762611,1.5516728929817372,4
full_sample,consumer_without_implicit,sensitivity,after_employment_situation,183,12.446519761696436,1.432861791790883,0.10058389885987362,0.3687551850546345,0.5245901639344263,2.3236546644459617,0.6388406377924529,1.5516735148628702,4
full_sample,consumer_vehicle_only,sensitivity,after_employment_situation,183,12.4466134908463,1.4328789282114023,0.10059158466102112,0.3687723214751541,0.5245901639344263,2.323651100230499,0.6388864689547022,1.5516734772608736,4
full_sample,transition_only,major_benchmark,after_employment_situation,183,26.921564943923837,1.5352751723987836,0.14960599995954502,0.4711685656625354,0.36065573770491804,4.2942263845073,0.738680411033734,1.8200796566973392,4
full_sample,consumer_real_implicit_joint_only,sensitivity,after_midmonth_defining_releases,183,5.685684997730733,1.298383524900678,0.032954519262007015,0.23427691816442978,0.7704918032786885,1.4255947533966948,0.46064118295153944,-0.6105857124281757,4
full_sample,claims_independent,sensitivity,after_midmonth_defining_releases,183,5.71238867822295,1.301258024758069,0.0338754397213762,0.23715141802182046,0.7595628415300546,1.4141271112643183,0.4823888985901719,-0.6690314879904886,4
full_sample,consumer_real_only,sensitivity,after_midmonth_defining_releases,183,5.714058827008675,1.3018987113548237,0.034605632687059,0.23779210461857533,0.7540983606557377,1.4271634579847405,0.47850379498272627,-0.7315081872492866,4
full_sample,business_pipeline_only,sensitivity,after_midmonth_defining_releases,183,5.7237659402841015,1.3013761307892642,0.03399669142674293,0.23726952405301585,0.7704918032786885,1.4240686190102163,0.4822115588397232,-0.6690314879904886,4
full_sample,business_none,sensitivity,after_midmonth_defining_releases,183,5.723766811767653,1.3013762462198621,0.0339967475507894,0.23726963948361401,0.7704918032786885,1.4240688036028484,0.4822115857049475,-0.6690314879904886,4
full_sample,business_activity_only,sensitivity,after_midmonth_defining_releases,183,5.723899263866802,1.301396060068575,0.0340066579619728,0.2372894533323268,0.7650273224043715,1.424123366396642,0.48220014794814053,-0.6690314879904886,4
full_sample,business_revised_joint,sensitivity,after_midmonth_defining_releases,183,5.723935906449838,1.3014012221781714,0.03400938061949788,0.2372946154419231,0.7650273224043715,1.4241405210355047,0.48219513619672727,-0.6690314879904886,4
full_sample,business_legacy,sensitivity,after_midmonth_defining_releases,183,5.723938277043634,1.301401396659037,0.03400948182675725,0.23729478992278863,0.7650273224043715,1.424140163845886,0.48219549397461753,-0.6690314879904886,4
full_sample,claims_icsa_only,sensitivity,after_midmonth_defining_releases,183,5.723938277043634,1.301401396659037,0.03400948182675725,0.23729478992278863,0.7650273224043715,1.424140163845886,0.48219549397461753,-0.6690314879904886,4
full_sample,consumer_legacy,sensitivity,after_midmonth_defining_releases,183,5.723938277043634,1.301401396659037,0.03400948182675725,0.23729478992278863,0.7650273224043715,1.424140163845886,0.48219549397461753,-0.6690314879904886,4
full_sample,price_import,sensitivity,after_midmonth_defining_releases,183,5.723938277043634,1.301401396659037,0.03400948182675725,0.23729478992278863,0.7650273224043715,1.424140163845886,0.48219549397461753,-0.6690314879904886,4
full_sample,claims_conditional_joint,sensitivity,after_midmonth_defining_releases,183,5.725822169258401,1.3012827580156618,0.03389764186291701,0.23717615127941352,0.7595628415300546,1.4236516632988863,0.48205179459503866,-0.6690314879904886,4
full_sample,claims_none,sensitivity,after_midmonth_defining_releases,183,5.740636959590918,1.301282844140015,0.03388711986543432,0.23717623740376675,0.7650273224043715,1.4458861308585587,0.4811298484228429,-0.6690314879904886,4
full_sample,claims_ccsa_conditional_only,sensitivity,after_midmonth_defining_releases,183,5.742653436850118,1.3011795573513103,0.033785149542522264,0.23707295061506195,0.7595628415300546,1.4454315664380673,0.480995290010676,-0.6690314879904886,4
full_sample,structural_reduced_no_price,sensitivity,after_midmonth_defining_releases,183,5.750784765730794,1.3008185453744259,0.03337237305986692,0.23671193863817758,0.7759562841530054,1.4242130004942213,0.492046340572403,-0.6690184784530571,4
full_sample,structural_reduced_input,sensitivity,after_midmonth_defining_releases,183,5.751065246063182,1.3009242973863722,0.03343127475339961,0.23681769065012379,0.7759562841530054,1.4244048904037807,0.4921343294448573,-0.6690184784530571,4
full_sample,student_t_7_combined,baseline,after_midmonth_defining_releases,183,5.751279867883434,1.3009662128893194,0.03342176661016575,0.23685960615307095,0.7704918032786885,1.4244490086437498,0.49228133240816513,-0.6690184784530571,4
full_sample,consumer_implicit_only,sensitivity,after_midmonth_defining_releases,183,5.753357334769515,1.2974381191905144,0.03220499215125414,0.233331512454266,0.8087431693989071,1.4293476806832184,0.45536186656064226,-0.5918504682832515,4
full_sample,consumer_none,sensitivity,after_midmonth_defining_releases,183,5.794504838906495,1.301294293940631,0.033964948166211886,0.23718768720438266,0.8032786885245902,1.4254649198063574,0.4785351882863337,-0.6125778257562013,4
full_sample,partial_only,major_benchmark,after_midmonth_defining_releases,183,5.837540021332154,1.300541413878924,0.03325293903669275,0.23643480714267567,0.825136612021858,1.4474819172144902,0.48689390958270506,-0.6200446770410959,4
full_sample,all_revised_candidate,sensitivity,after_midmonth_defining_releases,183,8.760371211697635,1.2992068550663556,0.03336574311324409,0.23510024833010718,0.7486338797814208,1.5707381471461572,0.4608765556754047,-0.6092238800118019,4
full_sample,consumer_revised_full,sensitivity,after_midmonth_defining_releases,183,8.767215393295627,1.2992660858753975,0.033465931070517464,0.23515947913914906,0.7595628415300546,1.571486835812905,0.4609467831261652,-0.6090417007162561,4
full_sample,consumer_without_implicit,sensitivity,after_midmonth_defining_releases,183,8.797024010623105,1.3029193839577702,0.035211051498604214,0.2388127772215218,0.7595628415300546,1.5731880400507758,0.47887206225222195,-0.7315081872492866,4
full_sample,consumer_without_real,sensitivity,after_midmonth_defining_releases,183,8.82516901118826,1.2969883003393363,0.031894496722575195,0.2328816936030879,0.8032786885245902,1.571234242771425,0.45540179695120864,-0.5918504682832515,4
full_sample,consumer_vehicle_only,sensitivity,after_midmonth_defining_releases,183,8.868742997935666,1.3008763474212088,0.03371386938062211,0.23676974068496043,0.8087431693989071,1.5677539296613405,0.4787627944888809,-0.6111295280774425,4
full_sample,transition_only,major_benchmark,after_midmonth_defining_releases,183,26.922755837009575,1.5377273185249019,0.1508975850118537,0.47362071178865345,0.3442622950819672,4.2948042542452045,0.7381280264008367,1.8200796566973392,4
full_sample,claims_independent,sensitivity,before_any_defining_release,183,26.837484625204645,1.533260446266942,0.14957738240241922,0.46915383953069373,0.3989071038251366,4.237773865514727,0.7367384400300081,1.8200796566973387,4
full_sample,all_revised_candidate,sensitivity,before_any_defining_release,183,26.839571962087362,1.5332637772834576,0.14957209221703174,0.46915717054720946,0.3989071038251366,4.249958435492441,0.7362664069575744,1.8200796566973387,4
full_sample,consumer_revised_full,sensitivity,before_any_defining_release,183,26.84486584639805,1.5356963755986972,0.15046112484517635,0.471589768862449,0.3825136612021858,4.243704227904865,0.7355574169498793,1.8200796566973387,4
full_sample,consumer_without_real,sensitivity,before_any_defining_release,183,26.845105781333515,1.5357559845532587,0.15048744159594418,0.4716493778170103,0.3825136612021858,4.243705419054992,0.7356571240010567,1.8200796566973385,4
full_sample,consumer_without_implicit,sensitivity,before_any_defining_release,183,26.845417713803904,1.5358333181674866,0.15051803424347784,0.47172671143123796,0.3825136612021858,4.243709165000701,0.7357783905111706,1.820079656697339,4
full_sample,consumer_vehicle_only,sensitivity,before_any_defining_release,183,26.84554478527146,1.5358592956188997,0.1505298563710325,0.4717526888826513,0.3825136612021858,4.243709018660615,0.7358290724572499,1.8200796566973387,4
full_sample,claims_conditional_joint,sensitivity,before_any_defining_release,183,26.849627314274823,1.5336421393124366,0.149750923559985,0.46953553257618813,0.3989071038251366,4.253182402101451,0.7356029601832704,1.8200796566973387,4
full_sample,consumer_real_implicit_joint_only,sensitivity,before_any_defining_release,183,26.85398280887072,1.535683672776798,0.1504577736258002,0.47157706604054955,0.3770491803278688,4.245549501624866,0.7346678013710919,1.8200796566973387,4
full_sample,consumer_implicit_only,sensitivity,before_any_defining_release,183,26.85422155238988,1.535746752476087,0.1504899777875679,0.4716401457398386,0.3770491803278688,4.245558437497959,0.7347790357744817,1.8200796566973385,4
full_sample,business_revised_joint,sensitivity,before_any_defining_release,183,26.854490639010482,1.535789339945843,0.15050907872181948,0.4716827332095948,0.3770491803278688,4.245493153018214,0.7349141354650934,1.8200796566973387,4
full_sample,business_legacy,sensitivity,before_any_defining_release,183,26.854492533103752,1.5357898887986536,0.15050936864892567,0.47168328206240523,0.3770491803278688,4.2454929335819305,0.7349152352289183,1.8200796566973387,4
full_sample,claims_icsa_only,sensitivity,before_any_defining_release,183,26.854492533103752,1.5357898887986536,0.15050936864892567,0.47168328206240523,0.3770491803278688,4.2454929335819305,0.7349152352289183,1.8200796566973387,4
full_sample,consumer_legacy,sensitivity,before_any_defining_release,183,26.854492533103752,1.5357898887986536,0.15050936864892567,0.47168328206240523,0.3770491803278688,4.2454929335819305,0.7349152352289183,1.8200796566973387,4
full_sample,price_import,sensitivity,before_any_defining_release,183,26.854492533103752,1.5357898887986536,0.15050936864892567,0.47168328206240523,0.3770491803278688,4.2454929335819305,0.7349152352289183,1.8200796566973387,4
full_sample,business_activity_only,sensitivity,before_any_defining_release,183,26.854494409955677,1.5357905422918947,0.15050969459464872,0.47168393555564636,0.3770491803278688,4.24549282659356,0.7349163117665942,1.8200796566973387,4
full_sample,business_pipeline_only,sensitivity,before_any_defining_release,183,26.854500273747117,1.5357930120114396,0.15051081425970778,0.47168640527519107,0.3770491803278688,4.245493578288339,0.7349192726727392,1.8200796566973387,4
full_sample,business_none,sensitivity,before_any_defining_release,183,26.85450056360659,1.5357931508582372,0.15051088505851343,0.47168654412198885,0.3770491803278688,4.245493574979957,0.7349193628650499,1.8200796566973387,4
full_sample,consumer_real_only,sensitivity,before_any_defining_release,183,26.854517520688145,1.5358124617376867,0.1505179909655296,0.47170585500143813,0.3770491803278688,4.245507846516619,0.734905658535913,1.820079656697339,4
full_sample,consumer_none,sensitivity,before_any_defining_release,183,26.85464469140866,1.5358433874787571,0.15053447926964683,0.47173678074250874,0.3770491803278688,4.245525017105306,0.734962337425791,1.8200796566973387,4
full_sample,structural_reduced_no_price,sensitivity,before_any_defining_release,183,26.854863816066405,1.5358576953678948,0.15054890979869212,0.47175108863164655,0.37158469945355194,4.245491091755472,0.7349730104219715,1.8200796566973387,4
full_sample,structural_reduced_input,sensitivity,before_any_defining_release,183,26.855032858510587,1.535914191589479,0.15057510379185501,0.47180758485323054,0.37158469945355194,4.245482507395973,0.7350729609293107,1.8200796566973387,4
full_sample,student_t_7_combined,baseline,before_any_defining_release,183,26.85506441385424,1.535933257332195,0.15058402984277114,0.47182665059594686,0.37158469945355194,4.245499642261657,0.7350915955171579,1.8200796566973387,4
full_sample,claims_ccsa_conditional_only,sensitivity,before_any_defining_release,183,26.915353078292057,1.5354619162875769,0.15053876426416987,0.4713553095513284,0.3825136612021858,4.307950614661456,0.7387311888464682,1.8200796566973387,4
full_sample,claims_none,sensitivity,before_any_defining_release,183,26.920304238287827,1.5368142861843348,0.1504447500980673,0.47270767944808645,0.36065573770491804,4.29465504371392,0.738325909548315,1.8200796566973387,4
full_sample,partial_only,major_benchmark,before_any_defining_release,183,26.920861781266428,1.5369529462817848,0.150516854018533,0.47284633954553645,0.36065573770491804,4.294662018190844,0.7384759620797916,1.8200796566973387,4
full_sample,transition_only,major_benchmark,before_any_defining_release,183,26.921564943923837,1.5352751723987836,0.14960599995954502,0.4711685656625354,0.36065573770491804,4.2942263845073,0.738680411033734,1.8200796566973392,4
full_sample,consumer_real_implicit_joint_only,sensitivity,strict_pre_final_score_day,183,5.64923948540973,1.2982357416368593,0.033053171987741096,0.23412913490061085,0.7377049180327869,1.4181953884091074,0.4542904205667315,-0.7330247019561356,4
full_sample,claims_independent,sensitivity,strict_pre_final_score_day,183,5.671615440094988,1.3017828082297744,0.034124161389371604,0.23767620149352614,0.7431693989071039,1.3962855983711446,0.4837357990310107,-0.6690314879904886,4
full_sample,claims_conditional_joint,sensitivity,strict_pre_final_score_day,183,5.681449736282723,1.3018091958037257,0.034146931306244764,0.23770258906747732,0.7431693989071039,1.406063847976519,0.4833784078960818,-0.6690314879904886,4
full_sample,consumer_real_only,sensitivity,strict_pre_final_score_day,183,5.688645674143976,1.3017586284614024,0.03451465668618952,0.23765202172515384,0.7377049180327869,1.4197340735392527,0.47798476770127835,-0.7315081872492866,4
full_sample,business_revised_joint,sensitivity,strict_pre_final_score_day,183,5.698062344080409,1.301946035552177,0.03430244420119269,0.23783942881592865,0.7377049180327869,1.4143939982286278,0.4831832803350709,-0.6690314879904886,4
full_sample,business_legacy,sensitivity,strict_pre_final_score_day,183,5.698806593872841,1.3019750386981601,0.03430143117692813,0.23786843196191174,0.7431693989071039,1.414716496788546,0.4832263895720513,-0.6690314879904886,4
full_sample,claims_icsa_only,sensitivity,strict_pre_final_score_day,183,5.698806593872841,1.3019750386981601,0.03430143117692813,0.23786843196191174,0.7431693989071039,1.414716496788546,0.4832263895720513,-0.6690314879904886,4
full_sample,consumer_legacy,sensitivity,strict_pre_final_score_day,183,5.698806593872841,1.3019750386981601,0.03430143117692813,0.23786843196191174,0.7431693989071039,1.414716496788546,0.4832263895720513,-0.6690314879904886,4
full_sample,price_import,sensitivity,strict_pre_final_score_day,183,5.698806593872841,1.3019750386981601,0.03430143117692813,0.23786843196191174,0.7431693989071039,1.414716496788546,0.4832263895720513,-0.6690314879904886,4
full_sample,business_activity_only,sensitivity,strict_pre_final_score_day,183,5.700121746421928,1.3019433887697693,0.034248544218189875,0.23783678203352088,0.7431693989071039,1.4152617431856964,0.4830923421218095,-0.6690314879904886,4
full_sample,claims_ccsa_conditional_only,sensitivity,strict_pre_final_score_day,183,5.702763154982986,1.3017226391592465,0.03404990057204867,0.2376160324229982,0.7431693989071039,1.4359421403196329,0.4819370390541187,-0.6690314879904886,4
full_sample,business_none,sensitivity,strict_pre_final_score_day,183,5.7111125417430015,1.301162129563185,0.033875538315395984,0.23705552282693676,0.7540983606557377,1.4194622537703905,0.48191755811902415,-0.6690314879904886,4
full_sample,consumer_implicit_only,sensitivity,strict_pre_final_score_day,183,5.717972264944705,1.2973579649637546,0.03236229657257596,0.2332513582275063,0.7595628415300546,1.415862351270384,0.45129756399542864,-0.5918504682832515,4
full_sample,claims_none,sensitivity,strict_pre_final_score_day,183,5.7206815272381,1.3018783575597879,0.03419737597116299,0.23777175082353955,0.7540983606557377,1.4451143844406025,0.4817185887493019,-0.6690314879904886,4
full_sample,student_t_7_combined,baseline,strict_pre_final_score_day,183,5.721140588346696,1.3022401127827408,0.03402295808163001,0.23813350604649253,0.7595628415300546,1.4109220119805614,0.4947032538333657,-0.6690184784530571,4
full_sample,business_pipeline_only,sensitivity,strict_pre_final_score_day,183,5.722207508347617,1.3011268260364335,0.033857444606549526,0.23702021930018516,0.7540983606557377,1.4194205481835784,0.48192597616274335,-0.6690314879904886,4
full_sample,structural_reduced_no_price,sensitivity,strict_pre_final_score_day,183,5.72574366226843,1.3019345826325206,0.033914549331215044,0.23782797589627222,0.7431693989071039,1.4150382150199667,0.4935631400462526,-0.6690184784530571,4
full_sample,structural_reduced_input,sensitivity,strict_pre_final_score_day,183,5.72729878560652,1.3021759305210865,0.03404364535694217,0.23806932378483828,0.7540983606557377,1.4156220747317656,0.4936078678842092,-0.6690184784530571,4
full_sample,consumer_none,sensitivity,strict_pre_final_score_day,183,5.768606707864243,1.3011187480713562,0.033951784224306315,0.23701214133510784,0.7540983606557377,1.4104528241138181,0.48005931532226154,-0.6412410086482341,4
full_sample,partial_only,major_benchmark,strict_pre_final_score_day,183,5.835589683205558,1.3003350492954844,0.03311380484690474,0.2362284425592359,0.825136612021858,1.4474340937016814,0.48683712721996164,-0.648447436324195,4
full_sample,all_revised_candidate,sensitivity,strict_pre_final_score_day,183,8.710712327132756,1.2990844738319078,0.03346411536942164,0.2349778670956596,0.7213114754098361,1.557142372654471,0.454946890213175,-0.7330247019561356,4
full_sample,consumer_revised_full,sensitivity,strict_pre_final_score_day,183,8.737354780363308,1.2992190213419403,0.033589927026242,0.23511241460569204,0.7431693989071039,1.5653859397355285,0.4546835765429169,-0.7330247019561356,4
full_sample,consumer_without_implicit,sensitivity,strict_pre_final_score_day,183,8.778240120290455,1.3028810087718457,0.035148899829387355,0.23877440203559722,0.73224043715847,1.5670638907311878,0.47845397500524656,-0.7315081872492866,4
full_sample,consumer_without_real,sensitivity,strict_pre_final_score_day,183,8.79591042061293,1.2970168094543346,0.03210494186711005,0.23291020271808627,0.7704918032786885,1.559698783353235,0.45130802540806936,-0.5918504682832515,4
full_sample,consumer_vehicle_only,sensitivity,strict_pre_final_score_day,183,8.848892130695521,1.3008143610873013,0.03376041410996128,0.23670775435105298,0.7540983606557377,1.554841405725012,0.48026115574692435,-0.6391265528410088,4
full_sample,transition_only,major_benchmark,strict_pre_final_score_day,183,26.91905050798631,1.5365413241079706,0.15028277316786048,0.47243471737172216,0.34972677595628415,4.2947175013760885,0.7379022364967949,1.8200796566973392,4
excluding_2020_03_through_2020_05,all_revised_candidate,sensitivity,after_employment_situation,180,1.5377658790303579,1.2586792519133512,0.08636392952751694,0.17920939880773165,0.5277777777777778,0.369323692757346,0.564904680342559,1.4136836055367916,4
excluding_2020_03_through_2020_05,consumer_revised_full,sensitivity,after_employment_situation,180,1.5401666622679464,1.2588320787020513,0.0864447108904102,0.17936222559643183,0.5277777777777778,0.35625963742353206,0.5646138370168284,1.4112776797116342,4
excluding_2020_03_through_2020_05,consumer_without_real,sensitivity,after_employment_situation,180,1.5404010067412903,1.2588792417334347,0.08646645945626948,0.17940938862781503,0.5277777777777778,0.35627953556549763,0.5647282152879901,1.4112776670498461,4
excluding_2020_03_through_2020_05,consumer_without_implicit,sensitivity,after_employment_situation,180,1.54065830985308,1.258895284584987,0.0864742567815948,0.17942543147936746,0.5277777777777778,0.35634020787935433,0.5647996786582415,1.4112776713820139,4
excluding_2020_03_through_2020_05,consumer_vehicle_only,sensitivity,after_employment_situation,180,1.5407632961828146,1.2589127047750037,0.08648207070337456,0.17944285166938417,0.5277777777777778,0.3563508054552709,0.5648521583239022,1.4112776641556268,4
excluding_2020_03_through_2020_05,claims_independent,sensitivity,after_employment_situation,180,1.5424160546725358,1.2593917932286978,0.08668292858212286,0.17992194012307816,0.5333333333333333,0.38006088434868945,0.5648490294241134,1.4355515523300977,4
excluding_2020_03_through_2020_05,claims_conditional_joint,sensitivity,after_employment_situation,180,1.5429879977211391,1.2594061820093914,0.0866938105589181,0.1799363289037717,0.5333333333333333,0.3789900428860039,0.5647047435718786,1.4323835567395142,4
excluding_2020_03_through_2020_05,consumer_real_implicit_joint_only,sensitivity,after_employment_situation,180,1.5453548546132008,1.2596212868303505,0.08680844887193546,0.18015143372473089,0.5333333333333333,0.3684585178950604,0.5642258396275156,1.4299471438032763,4
excluding_2020_03_through_2020_05,consumer_implicit_only,sensitivity,after_employment_situation,180,1.5455860201525982,1.259669026081209,0.0868309723309438,0.1801991729755894,0.5333333333333333,0.3684724503636088,0.564344137638322,1.4299471309428178,4
excluding_2020_03_through_2020_05,business_revised_joint,sensitivity,after_employment_situation,180,1.545816215177931,1.259665140525493,0.08682961296442716,0.18019528741987337,0.5333333333333333,0.36846445721577803,0.5644232063089893,1.429947111864132,4
excluding_2020_03_through_2020_05,business_legacy,sensitivity,after_employment_situation,180,1.5458181008564218,1.2596656602378904,0.08682986795613316,0.18019580713227093,0.5333333333333333,0.3684644017657288,0.5644244503727273,1.429947111864132,4
excluding_2020_03_through_2020_05,claims_icsa_only,sensitivity,after_employment_situation,180,1.5458181008564218,1.2596656602378904,0.08682986795613316,0.18019580713227093,0.5333333333333333,0.3684644017657288,0.5644244503727273,1.429947111864132,4
excluding_2020_03_through_2020_05,consumer_legacy,sensitivity,after_employment_situation,180,1.5458181008564218,1.2596656602378904,0.08682986795613316,0.18019580713227093,0.5333333333333333,0.3684644017657288,0.5644244503727273,1.429947111864132,4
excluding_2020_03_through_2020_05,price_import,sensitivity,after_employment_situation,180,1.5458181008564218,1.2596656602378904,0.08682986795613316,0.18019580713227093,0.5333333333333333,0.3684644017657288,0.5644244503727273,1.429947111864132,4
excluding_2020_03_through_2020_05,business_activity_only,sensitivity,after_employment_situation,180,1.5458200296095137,1.2596662964694534,0.08683018016454673,0.18019644336383378,0.5333333333333333,0.36846431142544783,0.5644258138281386,1.4299471118641316,4
excluding_2020_03_through_2020_05,business_pipeline_only,sensitivity,after_employment_situation,180,1.5458261517618441,1.2596687434068041,0.08683137793014432,0.18019889030118466,0.5333333333333333,0.36846432897824066,0.564430466837666,1.4299471118641311,4
excluding_2020_03_through_2020_05,business_none,sensitivity,after_employment_situation,180,1.5458264346212085,1.259668826323352,0.08683141799045228,0.18019897321773246,0.5333333333333333,0.3684643600091084,0.564430579709964,1.4299471118641311,4
excluding_2020_03_through_2020_05,consumer_real_only,sensitivity,after_employment_situation,180,1.5458342430938028,1.2596852315647966,0.0868405927636661,0.1802153784591771,0.5333333333333333,0.36844936803350653,0.5644346785618043,1.4299471353864588,4
excluding_2020_03_through_2020_05,consumer_none,sensitivity,after_employment_situation,180,1.5459352784122016,1.259702071325329,0.08684825180678869,0.1802322182197096,0.5333333333333333,0.368461755776623,0.564486832884207,1.429947128009043,4
excluding_2020_03_through_2020_05,structural_reduced_no_price,sensitivity,after_employment_situation,180,1.5461584756935833,1.2597437528349704,0.08687100530280296,0.18027389972935084,0.5388888888888889,0.368415665938995,0.5645267152482571,1.4299471117432414,4
excluding_2020_03_through_2020_05,claims_ccsa_conditional_only,sensitivity,after_employment_situation,180,1.54630590671445,1.259636596589086,0.08676999134110991,0.18016674348346653,0.5333333333333333,0.38874003638317833,0.5654539620336914,1.4345060525430902,4
excluding_2020_03_through_2020_05,structural_reduced_input,sensitivity,after_employment_situation,180,1.5463247501705022,1.2597960708149136,0.08689591197782155,0.18032621770929402,0.5333333333333333,0.36842691715338216,0.5646439718746809,1.4299471117432414,4
excluding_2020_03_through_2020_05,student_t_7_combined,baseline,after_employment_situation,180,1.5463592542412603,1.2598112221426871,0.08690331623316475,0.18034136903706763,0.5333333333333333,0.3684252816184984,0.5646721870408291,1.4299471121919138,4
excluding_2020_03_through_2020_05,claims_none,sensitivity,after_employment_situation,180,1.548841711787349,1.259802659146019,0.08683859141020757,0.18033280604039945,0.5277777777777778,0.37614285667191405,0.5651838190030881,1.4320660606154487,4
excluding_2020_03_through_2020_05,partial_only,major_benchmark,after_employment_situation,180,1.5493581290327092,1.259941189797516,0.08690922669166776,0.18047133669189638,0.5277777777777778,0.37609877288826615,0.5653958517362837,1.4320660606154485,4
