evaluation_sample,comparison_id,candidate_id,reference_id,block_id,experiment_arm,primary_atomic,evaluation_checkpoint,metric,better_direction,paired_months,mean_candidate_minus_reference,median_candidate_minus_reference,bootstrap_lower,bootstrap_upper,bootstrap_probability_candidate_better,mean_block_benefit,block_benefit_lower,block_benefit_upper,bootstrap_probability_block_beneficial,centered_two_sided_p_value,block_length_months,calendar_segments,replications,random_seed,holm_adjusted_p_value_price,holm_adjusted_p_value_consumer,holm_adjusted_p_value_business,holm_adjusted_p_value_claims
excluding_2020_03_through_2020_05,all_revised_candidate__vs__partial_only,all_revised_candidate,partial_only,combined,add_one,False,after_employment_situation,hard_quadrant_correct,higher,180,0.0,0.0,-0.027777777777777776,0.027777777777777776,0.4254,0.0,-0.027777777777777776,0.027777777777777776,0.4254,1.0,12,2,5000,20260722,,,,
excluding_2020_03_through_2020_05,all_revised_candidate__vs__student_t_7_combined,all_revised_candidate,student_t_7_combined,combined,add_one,False,after_employment_situation,hard_quadrant_correct,higher,180,-0.005555555555555556,0.0,-0.03333333333333333,0.022222222222222223,0.2604,-0.005555555555555556,-0.03333333333333333,0.022222222222222223,0.2604,0.6844631073785243,12,2,5000,20260722,,,,
excluding_2020_03_through_2020_05,business_activity_only__vs__business_none,business_activity_only,business_none,core_capital_goods_shipments_log_change,add_one,True,after_employment_situation,hard_quadrant_correct,higher,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12,2,5000,20260722,,,1.0,
excluding_2020_03_through_2020_05,business_activity_only__vs__business_revised_joint,business_activity_only,business_revised_joint,core_capital_goods_orders_shipments_gap_log_change,leave_one_out,False,after_employment_situation,hard_quadrant_correct,higher,180,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,1.0,12,2,5000,20260722,,,1.0,
excluding_2020_03_through_2020_05,business_pipeline_only__vs__business_none,business_pipeline_only,business_none,core_capital_goods_orders_shipments_gap_log_change,add_one,True,after_employment_situation,hard_quadrant_correct,higher,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12,2,5000,20260722,,,1.0,
excluding_2020_03_through_2020_05,business_pipeline_only__vs__business_revised_joint,business_pipeline_only,business_revised_joint,core_capital_goods_shipments_log_change,leave_one_out,False,after_employment_situation,hard_quadrant_correct,higher,180,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,1.0,12,2,5000,20260722,,,1.0,
excluding_2020_03_through_2020_05,business_revised_joint__vs__business_legacy,business_revised_joint,business_legacy,business,add_one,False,after_employment_situation,hard_quadrant_correct,higher,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12,2,5000,20260722,,,1.0,
excluding_2020_03_through_2020_05,claims_ccsa_conditional_only__vs__claims_none,claims_ccsa_conditional_only,claims_none,continued_claims_innovation,add_one,True,after_employment_situation,hard_quadrant_correct,higher,180,0.005555555555555556,0.0,-0.016666666666666666,0.03333333333333333,0.5656,0.005555555555555556,-0.016666666666666666,0.03333333333333333,0.5656,0.6814637072585483,12,2,5000,20260722,,,,1.0
excluding_2020_03_through_2020_05,claims_conditional_joint__vs__claims_ccsa_conditional_only,claims_conditional_joint,claims_ccsa_conditional_only,initial_claims_innovation,add_one,True,after_employment_situation,hard_quadrant_correct,higher,180,0.0,0.0,-0.022222222222222223,0.027777777777777776,0.396,0.0,-0.022222222222222223,0.027777777777777776,0.396,1.0,12,2,5000,20260722,,,,1.0
excluding_2020_03_through_2020_05,claims_conditional_joint__vs__claims_icsa_only,claims_conditional_joint,claims_icsa_only,continued_claims_innovation,add_one,True,after_employment_situation,hard_quadrant_correct,higher,180,0.0,0.0,-0.022222222222222223,0.027777777777777776,0.4186,0.0,-0.022222222222222223,0.027777777777777776,0.4186,1.0,12,2,5000,20260722,,,,1.0
excluding_2020_03_through_2020_05,claims_conditional_joint__vs__claims_independent,claims_conditional_joint,claims_independent,claims,add_one,False,after_employment_situation,hard_quadrant_correct,higher,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12,2,5000,20260722,,,,1.0
excluding_2020_03_through_2020_05,claims_icsa_only__vs__claims_none,claims_icsa_only,claims_none,initial_claims_innovation,add_one,True,after_employment_situation,hard_quadrant_correct,higher,180,0.005555555555555556,0.0,-0.011111111111111112,0.027777777777777776,0.5976,0.005555555555555556,-0.011111111111111112,0.027777777777777776,0.5976,0.5894821035792841,12,2,5000,20260722,,,,1.0
excluding_2020_03_through_2020_05,claims_independent__vs__claims_icsa_only,claims_independent,claims_icsa_only,continued_claims_innovation,add_one,True,after_employment_situation,hard_quadrant_correct,higher,180,0.0,0.0,-0.022222222222222223,0.022222222222222223,0.4136,0.0,-0.022222222222222223,0.022222222222222223,0.4136,1.0,12,2,5000,20260722,,,,1.0
excluding_2020_03_through_2020_05,consumer_implicit_only__vs__consumer_none,consumer_implicit_only,consumer_none,implicit_retail_price_log_change,add_one,True,after_employment_situation,hard_quadrant_correct,higher,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12,2,5000,20260722,,1.0,,
excluding_2020_03_through_2020_05,consumer_real_implicit_joint_only__vs__consumer_revised_full,consumer_real_implicit_joint_only,consumer_revised_full,total_vehicle_unit_sales_log_change,leave_one_out,False,after_employment_situation,hard_quadrant_correct,higher,180,0.005555555555555556,0.0,-0.022222222222222223,0.03333333333333333,0.5828,-0.005555555555555556,-0.03333333333333333,0.022222222222222223,0.2806,0.7066586682663467,12,2,5000,20260722,,1.0,,
excluding_2020_03_through_2020_05,consumer_real_only__vs__consumer_none,consumer_real_only,consumer_none,real_retail_and_food_services_log_change,add_one,True,after_employment_situation,hard_quadrant_correct,higher,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12,2,5000,20260722,,1.0,,
excluding_2020_03_through_2020_05,consumer_revised_full__vs__consumer_legacy,consumer_revised_full,consumer_legacy,consumer,add_one,False,after_employment_situation,hard_quadrant_correct,higher,180,-0.005555555555555556,0.0,-0.03333333333333333,0.022222222222222223,0.2872,-0.005555555555555556,-0.03333333333333333,0.022222222222222223,0.2872,0.7060587882423516,12,2,5000,20260722,,1.0,,
excluding_2020_03_through_2020_05,consumer_vehicle_only__vs__consumer_none,consumer_vehicle_only,consumer_none,total_vehicle_unit_sales_log_change,add_one,True,after_employment_situation,hard_quadrant_correct,higher,180,-0.005555555555555556,0.0,-0.03333333333333333,0.022222222222222223,0.2812,-0.005555555555555556,-0.03333333333333333,0.022222222222222223,0.2812,0.7204559088182364,12,2,5000,20260722,,1.0,,
excluding_2020_03_through_2020_05,consumer_without_implicit__vs__consumer_revised_full,consumer_without_implicit,consumer_revised_full,implicit_retail_price_log_change,leave_one_out,False,after_employment_situation,hard_quadrant_correct,higher,180,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,1.0,12,2,5000,20260722,,1.0,,
excluding_2020_03_through_2020_05,consumer_without_real__vs__consumer_revised_full,consumer_without_real,consumer_revised_full,real_retail_and_food_services_log_change,leave_one_out,False,after_employment_situation,hard_quadrant_correct,higher,180,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,1.0,12,2,5000,20260722,,1.0,,
excluding_2020_03_through_2020_05,price_import__vs__structural_reduced_input,price_import,structural_reduced_input,price,add_one,False,after_employment_situation,hard_quadrant_correct,higher,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12,2,5000,20260722,1.0,,,
excluding_2020_03_through_2020_05,price_import__vs__structural_reduced_no_price,price_import,structural_reduced_no_price,price,add_one,True,after_employment_situation,hard_quadrant_correct,higher,180,-0.005555555555555556,0.0,-0.016666666666666666,0.0,0.0,-0.005555555555555556,-0.016666666666666666,0.0,0.0,0.27214557088582286,12,2,5000,20260722,0.788242351529694,,,
excluding_2020_03_through_2020_05,structural_reduced_input__vs__structural_reduced_no_price,structural_reduced_input,structural_reduced_no_price,price,add_one,True,after_employment_situation,hard_quadrant_correct,higher,180,-0.005555555555555556,0.0,-0.016666666666666666,0.0,0.0,-0.005555555555555556,-0.016666666666666666,0.0,0.0,0.262747450509898,12,2,5000,20260722,0.788242351529694,,,
excluding_2020_03_through_2020_05,all_revised_candidate__vs__partial_only,all_revised_candidate,partial_only,combined,add_one,False,after_employment_situation,quadrant_brier_distance_to_exact_score_map,lower,180,-0.0005452971641508271,0.0,-0.0016104100608046348,0.0004953007149684363,0.8456,0.0005452971641508271,-0.0004953007149684365,0.0016104100608046348,0.8456,0.3089382123575285,12,2,5000,20260722,,,,
excluding_2020_03_through_2020_05,all_revised_candidate__vs__student_t_7_combined,all_revised_candidate,student_t_7_combined,combined,add_one,False,after_employment_situation,quadrant_brier_distance_to_exact_score_map,lower,180,-0.0005393867056478096,0.0,-0.0014888420236913085,0.00039604024274533513,0.8712,0.0005393867056478096,-0.0003960402427453352,0.001488842023691308,0.8712,0.26194761047790444,12,2,5000,20260722,,,,
excluding_2020_03_through_2020_05,business_activity_only__vs__business_none,business_activity_only,business_none,core_capital_goods_shipments_log_change,add_one,True,after_employment_situation,quadrant_brier_distance_to_exact_score_map,lower,180,-1.2378259055459404e-06,0.0,-3.721018180563797e-06,7.067864858327376e-09,0.7318,1.2378259055459404e-06,-7.067864858327377e-09,3.721018180563797e-06,0.7318,0.4939012197560488,12,2,5000,20260722,,,1.0,
excluding_2020_03_through_2020_05,business_activity_only__vs__business_revised_joint,business_activity_only,business_revised_joint,core_capital_goods_orders_shipments_gap_log_change,leave_one_out,False,after_employment_situation,quadrant_brier_distance_to_exact_score_map,lower,180,5.672001195654031e-07,0.0,-2.3841576941041908e-08,1.7029828521162304e-06,0.2526,5.672001195654031e-07,-2.3841576941041908e-08,1.7029828521162304e-06,0.7474,0.4553089382123575,12,2,5000,20260722,,,1.0,
excluding_2020_03_through_2020_05,business_pipeline_only__vs__business_none,business_pipeline_only,business_none,core_capital_goods_orders_shipments_gap_log_change,add_one,True,after_employment_situation,quadrant_brier_distance_to_exact_score_map,lower,180,-4.006030794420567e-08,0.0,-9.845476805244069e-08,-4.782725403495529e-11,0.9858,4.006030794420567e-08,4.782725403495523e-11,9.845476805244069e-08,0.9858,0.08358328334333133,12,2,5000,20260722,,,0.41791641671665664,
excluding_2020_03_through_2020_05,business_pipeline_only__vs__business_revised_joint,business_pipeline_only,business_revised_joint,core_capital_goods_shipments_log_change,leave_one_out,False,after_employment_situation,quadrant_brier_distance_to_exact_score_map,lower,180,1.764965717167138e-06,0.0,-4.344082338372924e-08,5.341428519238265e-06,0.2968,1.764965717167138e-06,-4.344082338372924e-08,5.341428519238265e-06,0.7032,0.5138972205558888,12,2,5000,20260722,,,1.0,
excluding_2020_03_through_2020_05,business_revised_joint__vs__business_legacy,business_revised_joint,business_legacy,business,add_one,False,after_employment_situation,quadrant_brier_distance_to_exact_score_map,lower,180,-2.5499170599242205e-07,0.0,-7.650616240170679e-07,8.279488867016455e-08,0.868,2.5499170599242205e-07,-8.279488867016455e-08,7.650616240170679e-07,0.868,0.26974605078984204,12,2,5000,20260722,,,1.0,
excluding_2020_03_through_2020_05,claims_ccsa_conditional_only__vs__claims_none,claims_ccsa_conditional_only,claims_none,continued_claims_innovation,add_one,True,after_employment_situation,quadrant_brier_distance_to_exact_score_map,lower,180,-6.860006909765798e-05,0.0,-0.0003982295755027504,0.00028907509107485617,0.642,6.860006909765798e-05,-0.00028907509107485617,0.00039822957550275027,0.642,0.6884623075384922,12,2,5000,20260722,,,,1.0
excluding_2020_03_through_2020_05,claims_conditional_joint__vs__claims_ccsa_conditional_only,claims_conditional_joint,claims_ccsa_conditional_only,initial_claims_innovation,add_one,True,after_employment_situation,quadrant_brier_distance_to_exact_score_map,lower,180,-7.618078219180204e-05,0.0,-0.0003355373656218618,0.00012526269768184668,0.7146,7.618078219180204e-05,-0.00012526269768184676,0.0003355373656218616,0.7146,0.5320935812837433,12,2,5000,20260722,,,,1.0
excluding_2020_03_through_2020_05,claims_conditional_joint__vs__claims_icsa_only,claims_conditional_joint,claims_icsa_only,continued_claims_innovation,add_one,True,after_employment_situation,quadrant_brier_distance_to_exact_score_map,lower,180,-0.00013605739721505122,0.0,-0.0005376171435107124,0.00024893552515849795,0.7472,0.00013605739721505122,-0.00024893552515849854,0.000537617143510712,0.7472,0.5062987402519497,12,2,5000,20260722,,,,1.0
excluding_2020_03_through_2020_05,claims_conditional_joint__vs__claims_independent,claims_conditional_joint,claims_independent,claims,add_one,False,after_employment_situation,quadrant_brier_distance_to_exact_score_map,lower,180,1.0881976795253106e-05,0.0,-2.980020889303875e-05,5.740760507035041e-05,0.32,-1.0881976795253106e-05,-5.740760507035044e-05,2.9800208893038717e-05,0.32,0.6186762647470506,12,2,5000,20260722,,,,1.0
excluding_2020_03_through_2020_05,claims_icsa_only__vs__claims_none,claims_icsa_only,claims_none,initial_claims_innovation,add_one,True,after_employment_situation,quadrant_brier_distance_to_exact_score_map,lower,180,-8.723454074408845e-06,0.0,-0.0002090639051018806,0.0001451580718506373,0.511,8.723454074408845e-06,-0.00014515807185063733,0.0002090639051018805,0.511,0.9250149970005999,12,2,5000,20260722,,,,1.0
excluding_2020_03_through_2020_05,claims_independent__vs__claims_icsa_only,claims_independent,claims_icsa_only,continued_claims_innovation,add_one,True,after_employment_situation,quadrant_brier_distance_to_exact_score_map,lower,180,-0.0001469393740103043,0.0,-0.0005480486023261141,0.0002558375824002237,0.7604,0.0001469393740103043,-0.0002558375824002238,0.0005480486023261141,0.7604,0.48170365926814634,12,2,5000,20260722,,,,1.0
excluding_2020_03_through_2020_05,consumer_implicit_only__vs__consumer_none,consumer_implicit_only,consumer_none,implicit_retail_price_log_change,add_one,True,after_employment_situation,quadrant_brier_distance_to_exact_score_map,lower,180,-1.7279475844897985e-05,0.0,-6.161744235874951e-05,2.0656141797913645e-05,0.692,1.7279475844897985e-05,-2.0656141797913648e-05,6.161744235874943e-05,0.692,0.5478904219156169,12,2,5000,20260722,,1.0,,
excluding_2020_03_through_2020_05,consumer_real_implicit_joint_only__vs__consumer_revised_full,consumer_real_implicit_joint_only,consumer_revised_full,total_vehicle_unit_sales_log_change,leave_one_out,False,after_employment_situation,quadrant_brier_distance_to_exact_score_map,lower,180,0.00036373798152525717,0.0,-0.0004267833650702604,0.001255507201994619,0.2104,0.00036373798152525717,-0.0004267833650702604,0.001255507201994619,0.7896,0.40311937612477505,12,2,5000,20260722,,1.0,,
excluding_2020_03_through_2020_05,consumer_real_only__vs__consumer_none,consumer_real_only,consumer_none,real_retail_and_food_services_log_change,add_one,True,after_employment_situation,quadrant_brier_distance_to_exact_score_map,lower,180,-7.65904312259996e-06,0.0,-4.439919191428817e-05,2.9240085000645646e-05,0.6676,7.65904312259996e-06,-2.9240085000645714e-05,4.439919191428816e-05,0.6676,0.672865426914617,12,2,5000,20260722,,1.0,,
excluding_2020_03_through_2020_05,consumer_revised_full__vs__consumer_legacy,consumer_revised_full,consumer_legacy,consumer,add_one,False,after_employment_situation,quadrant_brier_distance_to_exact_score_map,lower,180,-0.0003851570657229604,0.0,-0.0012499348777010313,0.0003733084798075802,0.8142,0.0003851570657229604,-0.00037330847980758026,0.001249934877701031,0.8142,0.3649270145970806,12,2,5000,20260722,,1.0,,
excluding_2020_03_through_2020_05,consumer_vehicle_only__vs__consumer_none,consumer_vehicle_only,consumer_none,total_vehicle_unit_sales_log_change,add_one,True,after_employment_situation,quadrant_brier_distance_to_exact_score_map,lower,180,-0.00036618110341413087,0.0,-0.0012672806318588848,0.000401382536084657,0.8006,0.00036618110341413087,-0.0004013825360846571,0.0012672806318588848,0.8006,0.39892021595680865,12,2,5000,20260722,,1.0,,
excluding_2020_03_through_2020_05,consumer_without_implicit__vs__consumer_revised_full,consumer_without_implicit,consumer_revised_full,implicit_retail_price_log_change,leave_one_out,False,after_employment_situation,quadrant_brier_distance_to_exact_score_map,lower,180,2.9545891184605803e-05,0.0,-1.4931913632084934e-05,9.159680946821909e-05,0.1392,2.9545891184605803e-05,-1.4931913632084934e-05,9.159680946821909e-05,0.8608,0.27974405118976203,12,2,5000,20260722,,1.0,,
excluding_2020_03_through_2020_05,consumer_without_real__vs__consumer_revised_full,consumer_without_real,consumer_revised_full,real_retail_and_food_services_log_change,leave_one_out,False,after_employment_situation,quadrant_brier_distance_to_exact_score_map,lower,180,2.17485658592792e-05,0.0,-1.8890523330464966e-05,8.008847938716446e-05,0.2102,2.17485658592792e-05,-1.8890523330464966e-05,8.008847938716446e-05,0.7898,0.4165166966606679,12,2,5000,20260722,,1.0,,
excluding_2020_03_through_2020_05,price_import__vs__structural_reduced_input,price_import,structural_reduced_input,price,add_one,False,after_employment_situation,quadrant_brier_distance_to_exact_score_map,lower,180,-6.604402168838966e-05,0.0,-0.0002086908469831923,2.054881607298782e-05,0.7274,6.604402168838966e-05,-2.054881607298783e-05,0.0002086908469831923,0.7274,0.48470305938812236,12,2,5000,20260722,1.0,,,
excluding_2020_03_through_2020_05,price_import__vs__structural_reduced_no_price,price_import,structural_reduced_no_price,price,add_one,True,after_employment_situation,quadrant_brier_distance_to_exact_score_map,lower,180,-4.113734666980499e-05,0.0,-0.00014411844441306656,2.454488525805825e-05,0.74,4.113734666980499e-05,-2.4544885258058252e-05,0.00014411844441306656,0.74,0.48170365926814634,12,2,5000,20260722,1.0,,,
excluding_2020_03_through_2020_05,structural_reduced_input__vs__structural_reduced_no_price,structural_reduced_input,structural_reduced_no_price,price,add_one,True,after_employment_situation,quadrant_brier_distance_to_exact_score_map,lower,180,2.490667501858469e-05,0.0,-2.5549340756579287e-08,7.474959576457913e-05,0.2544,-2.490667501858469e-05,-7.474959576457913e-05,2.554934075657927e-08,0.2544,0.45870825834833034,12,2,5000,20260722,1.0,,,
excluding_2020_03_through_2020_05,all_revised_candidate__vs__partial_only,all_revised_candidate,partial_only,combined,add_one,False,after_employment_situation,quadrant_cross_entropy_to_exact_score_map,lower,180,-0.0012619378841647144,0.0,-0.00329986040484054,0.00042561048719933387,0.921,0.0012619378841647144,-0.00042561048719933436,0.00329986040484054,0.921,0.1801639672065587,12,2,5000,20260722,,,,
excluding_2020_03_through_2020_05,all_revised_candidate__vs__student_t_7_combined,all_revised_candidate,student_t_7_combined,combined,add_one,False,after_employment_situation,quadrant_cross_entropy_to_exact_score_map,lower,180,-0.0011319702293360095,0.0,-0.0029193142086274895,0.000432074803524515,0.9178,0.0011319702293360095,-0.0004320748035245155,0.0029193142086274895,0.9178,0.1767646470705859,12,2,5000,20260722,,,,
excluding_2020_03_through_2020_05,business_activity_only__vs__business_none,business_activity_only,business_none,core_capital_goods_shipments_log_change,add_one,True,after_employment_situation,quadrant_cross_entropy_to_exact_score_map,lower,180,-2.5298538986627694e-06,0.0,-7.606710657456001e-06,1.9559075103872955e-08,0.756,2.5298538986627694e-06,-1.955907510387297e-08,7.606710657456001e-06,0.756,0.4465106978604279,12,2,5000,20260722,,,1.0,
excluding_2020_03_through_2020_05,business_activity_only__vs__business_revised_joint,business_activity_only,business_revised_joint,core_capital_goods_orders_shipments_gap_log_change,leave_one_out,False,after_employment_situation,quadrant_cross_entropy_to_exact_score_map,lower,180,1.1559439604341076e-06,0.0,-4.902719259375353e-08,3.4729830500868393e-06,0.3268,1.1559439604341076e-06,-4.902719259375353e-08,3.4729830500868393e-06,0.6732,0.5722855428914218,12,2,5000,20260722,,,1.0,
excluding_2020_03_through_2020_05,business_pipeline_only__vs__business_none,business_pipeline_only,business_none,core_capital_goods_orders_shipments_gap_log_change,add_one,True,after_employment_situation,quadrant_cross_entropy_to_exact_score_map,lower,180,-8.291654779600686e-08,0.0,-2.093791261405011e-07,-8.76814123159286e-11,0.9846,8.291654779600686e-08,8.768141231592836e-11,2.093791261405011e-07,0.9846,0.08978204359128174,12,2,5000,20260722,,,0.4489102179564087,
excluding_2020_03_through_2020_05,business_pipeline_only__vs__business_revised_joint,business_pipeline_only,business_revised_joint,core_capital_goods_shipments_log_change,leave_one_out,False,after_employment_situation,quadrant_cross_entropy_to_exact_score_map,lower,180,3.60288131130087e-06,0.0,-1.0139407494435628e-07,1.093027155720308e-05,0.2986,3.60288131130087e-06,-1.0139407494435628e-07,1.093027155720308e-05,0.7014,0.5142971405718856,12,2,5000,20260722,,,1.0,
excluding_2020_03_through_2020_05,business_revised_joint__vs__business_legacy,business_revised_joint,business_legacy,business,add_one,False,after_employment_situation,quadrant_cross_entropy_to_exact_score_map,lower,180,-5.197123975696987e-07,0.0,-1.559373552368749e-06,1.6957005881353587e-07,0.842,5.197123975696987e-07,-1.695700588135359e-07,1.559373552368749e-06,0.842,0.3007398520295941,12,2,5000,20260722,,,1.0,
excluding_2020_03_through_2020_05,claims_ccsa_conditional_only__vs__claims_none,claims_ccsa_conditional_only,claims_none,continued_claims_innovation,add_one,True,after_employment_situation,quadrant_cross_entropy_to_exact_score_map,lower,180,-0.0001660625569328802,0.0,-0.0007248460107866436,0.0003625810393713903,0.7136,0.0001660625569328802,-0.0003625810393713903,0.0007248460107866432,0.7136,0.555488902219556,12,2,5000,20260722,,,,1.0
excluding_2020_03_through_2020_05,claims_conditional_joint__vs__claims_ccsa_conditional_only,claims_conditional_joint,claims_ccsa_conditional_only,initial_claims_innovation,add_one,True,after_employment_situation,quadrant_cross_entropy_to_exact_score_map,lower,180,-0.0002304145796948419,0.0,-0.0006504959217198585,0.00014516760778213468,0.8682,0.0002304145796948419,-0.0001451676077821348,0.0006504959217198584,0.8682,0.26914617076584685,12,2,5000,20260722,,,,1.0
excluding_2020_03_through_2020_05,claims_conditional_joint__vs__claims_icsa_only,claims_conditional_joint,claims_icsa_only,continued_claims_innovation,add_one,True,after_employment_situation,quadrant_cross_entropy_to_exact_score_map,lower,180,-0.00025947822849922296,0.0,-0.0008127439685219081,0.00024021899979158068,0.832,0.00025947822849922296,-0.00024021899979158074,0.0008127439685219077,0.832,0.34293141371725655,12,2,5000,20260722,,,,1.0
excluding_2020_03_through_2020_05,claims_conditional_joint__vs__claims_independent,claims_conditional_joint,claims_independent,claims,add_one,False,after_employment_situation,quadrant_cross_entropy_to_exact_score_map,lower,180,1.4388780693562938e-05,0.0,-6.368257662996869e-05,9.984199736753608e-05,0.3826,-1.4388780693562938e-05,-9.984199736753614e-05,6.368257662996867e-05,0.3826,0.7208558288342332,12,2,5000,20260722,,,,1.0
excluding_2020_03_through_2020_05,claims_icsa_only__vs__claims_none,claims_icsa_only,claims_none,initial_claims_innovation,add_one,True,after_employment_situation,quadrant_cross_entropy_to_exact_score_map,lower,180,-0.00013699890812849915,0.0,-0.0005209161790145771,0.0001896032836729704,0.7662,0.00013699890812849915,-0.00018960328367297047,0.000520916179014577,0.7662,0.4657068586282743,12,2,5000,20260722,,,,1.0
excluding_2020_03_through_2020_05,claims_independent__vs__claims_icsa_only,claims_independent,claims_icsa_only,continued_claims_innovation,add_one,True,after_employment_situation,quadrant_cross_entropy_to_exact_score_map,lower,180,-0.0002738670091927859,0.0,-0.0008157249974993225,0.000250568829862544,0.8416,0.0002738670091927859,-0.00025056882986254425,0.0008157249974993223,0.8416,0.3243351329734053,12,2,5000,20260722,,,,1.0
excluding_2020_03_through_2020_05,consumer_implicit_only__vs__consumer_none,consumer_implicit_only,consumer_none,implicit_retail_price_log_change,add_one,True,after_employment_situation,quadrant_cross_entropy_to_exact_score_map,lower,180,-3.304524412020868e-05,0.0,-0.00011348558751478297,4.443172855139305e-05,0.6806,3.304524412020868e-05,-4.443172855139305e-05,0.00011348558751478297,0.6806,0.5614877024595081,12,2,5000,20260722,,1.0,,
excluding_2020_03_through_2020_05,consumer_real_implicit_joint_only__vs__consumer_revised_full,consumer_real_implicit_joint_only,consumer_revised_full,total_vehicle_unit_sales_log_change,leave_one_out,False,after_employment_situation,quadrant_cross_entropy_to_exact_score_map,lower,180,0.0007892081282990546,0.0,-0.0007207408724639175,0.0026133175190334265,0.1918,0.0007892081282990546,-0.0007207408724639175,0.0026133175190334265,0.8082,0.3667266546690662,12,2,5000,20260722,,1.0,,
excluding_2020_03_through_2020_05,consumer_real_only__vs__consumer_none,consumer_real_only,consumer_none,real_retail_and_food_services_log_change,add_one,True,after_employment_situation,quadrant_cross_entropy_to_exact_score_map,lower,180,-1.6839760532495287e-05,0.0,-9.493164778915498e-05,5.183757548092377e-05,0.6764,1.6839760532495287e-05,-5.183757548092391e-05,9.493164778915498e-05,0.6764,0.6566686662667467,12,2,5000,20260722,,1.0,,
excluding_2020_03_through_2020_05,consumer_revised_full__vs__consumer_legacy,consumer_revised_full,consumer_legacy,consumer,add_one,False,after_employment_situation,quadrant_cross_entropy_to_exact_score_map,lower,180,-0.0008335815358390989,0.0,-0.0026151530009526987,0.0006582194054567193,0.8312,0.0008335815358390989,-0.0006582194054567194,0.0026151530009526974,0.8312,0.3291341731653669,12,2,5000,20260722,,1.0,,
excluding_2020_03_through_2020_05,consumer_vehicle_only__vs__consumer_none,consumer_vehicle_only,consumer_none,total_vehicle_unit_sales_log_change,add_one,True,after_employment_situation,quadrant_cross_entropy_to_exact_score_map,lower,180,-0.000789366550325422,0.0,-0.002593458638876656,0.0006769727956958175,0.8128,0.000789366550325422,-0.0006769727956958177,0.002593458638876656,0.8128,0.3697260547890422,12,2,5000,20260722,,1.0,,
excluding_2020_03_through_2020_05,consumer_without_implicit__vs__consumer_revised_full,consumer_without_implicit,consumer_revised_full,implicit_retail_price_log_change,leave_one_out,False,after_employment_situation,quadrant_cross_entropy_to_exact_score_map,lower,180,6.320588293564356e-05,0.0,-3.613706289661638e-05,0.00019851545017126958,0.153,6.320588293564356e-05,-3.613706289661638e-05,0.00019851545017126958,0.847,0.2989402119576085,12,2,5000,20260722,,1.0,,
excluding_2020_03_through_2020_05,consumer_without_real__vs__consumer_revised_full,consumer_without_real,consumer_revised_full,real_retail_and_food_services_log_change,leave_one_out,False,after_employment_situation,quadrant_cross_entropy_to_exact_score_map,lower,180,4.7163031383197035e-05,0.0,-4.0016911264533285e-05,0.000169862725614985,0.2208,4.7163031383197035e-05,-4.0016911264533285e-05,0.000169862725614985,0.7792,0.42231553689262147,12,2,5000,20260722,,1.0,,
excluding_2020_03_through_2020_05,price_import__vs__structural_reduced_input,price_import,structural_reduced_input,price,add_one,False,after_employment_situation,quadrant_cross_entropy_to_exact_score_map,lower,180,-0.00013041057702312952,0.0,-0.00042104174517914824,4.763286865940524e-05,0.7146,0.00013041057702312952,-4.763286865940526e-05,0.0004210417451791482,0.7146,0.509498100379924,12,2,5000,20260722,1.0,,,
excluding_2020_03_through_2020_05,price_import__vs__structural_reduced_no_price,price_import,structural_reduced_no_price,price,add_one,True,after_employment_situation,quadrant_cross_entropy_to_exact_score_map,lower,180,-7.809259707990987e-05,0.0,-0.00027688593133661936,5.857058407668727e-05,0.7056,7.809259707990987e-05,-5.85705840766873e-05,0.00027688593133661936,0.7056,0.520495900819836,12,2,5000,20260722,1.0,,,
excluding_2020_03_through_2020_05,structural_reduced_input__vs__structural_reduced_no_price,structural_reduced_input,structural_reduced_no_price,price,add_one,True,after_employment_situation,quadrant_cross_entropy_to_exact_score_map,lower,180,5.231797994321965e-05,0.0,-4.739475340116551e-08,0.00015701276516678287,0.2612,-5.231797994321965e-05,-0.00015701276516678287,4.7394753401165503e-08,0.2612,0.46230753849230155,12,2,5000,20260722,1.0,,,
excluding_2020_03_through_2020_05,all_revised_candidate__vs__partial_only,all_revised_candidate,partial_only,combined,add_one,False,after_employment_situation,score_center_negative_log_predictive_density,lower,180,-0.011592250002351243,-4.440892098500626e-16,-0.016299527847326793,-0.007106484682658915,1.0,0.011592250002351243,0.007106484682658914,0.01629952784732679,1.0,0.0001999600079984003,12,2,5000,20260722,,,,
