reference_month,growth_raw,inflation_raw,growth_smoothed,inflation_smoothed,regime_id,regime_label,label_available_at,data_status
2022-05-01,-0.0457982077339369,2.0571486533624697,0.2546615643195754,1.7826011596763631,growth_up_inflation_up,Growth composite up / inflation composite up,2022-06-30,classified
2022-06-01,-0.044114467905300735,2.4468208240500298,0.11360958197987307,2.17049212361341,growth_up_inflation_up,Growth composite up / inflation composite up,2022-07-29,classified
2022-07-01,0.25542619690763374,0.6134481005170087,0.05517117375613203,1.7058058593098362,growth_up_inflation_up,Growth composite up / inflation composite up,2022-08-26,classified
2022-08-01,-0.13837368517132856,1.81600040992634,0.02431268127700147,1.6254231114977928,growth_up_inflation_up,Growth composite up / inflation composite up,2022-09-30,classified
2022-09-01,0.2167619666801127,1.3676628297199953,0.11127149280547262,1.265703780054448,growth_up_inflation_up,Growth composite up / inflation composite up,2022-10-28,classified
2022-10-01,-0.04016296745245775,0.40875983519711234,0.012741771352108784,1.1974743582811491,growth_up_inflation_up,Growth composite up / inflation composite up,2022-12-01,classified
2022-11-01,-0.10167958640341865,0.7323372952264078,0.02497313760807875,0.8362533200478385,growth_up_inflation_up,Growth composite up / inflation composite up,2022-12-23,classified
2022-12-01,-0.27199443939770845,0.5731835470666656,-0.13794566441786163,0.5714268924967286,growth_down_inflation_up,Growth composite down / inflation composite up,2023-01-27,classified
2023-01-01,0.33866612911857497,1.6591666507065188,-0.011669298894184055,0.9882291643331974,growth_down_inflation_up,Growth composite down / inflation composite up,2023-02-24,classified
2023-02-01,-0.1478639753503672,1.0727914862909746,-0.02706409520983356,1.101713894688053,growth_down_inflation_up,Growth composite down / inflation composite up,2023-03-31,classified
2023-03-01,0.08470872397818355,0.7948524735856564,0.0918369592487971,1.1756035368610498,growth_up_inflation_up,Growth composite up / inflation composite up,2023-04-28,classified
2023-04-01,0.2378131946308272,0.7938298451233327,0.058219314419547856,0.8871579349999879,growth_up_inflation_up,Growth composite up / inflation composite up,2023-05-26,classified
2023-05-01,-0.20805756631155745,1.0366604522404639,0.0381547840991511,0.875114256983151,growth_up_inflation_up,Growth composite up / inflation composite up,2023-06-30,classified
2023-06-01,-0.06407265388035499,-0.024640824785911994,-0.011439008520361746,0.6019498241926282,growth_down_inflation_up,Growth composite down / inflation composite up,2023-07-28,classified
2023-07-01,0.38384262241595307,0.29872746442845777,0.037237467408013536,0.4369156972943366,growth_up_inflation_up,Growth composite up / inflation composite up,2023-08-31,classified
2023-08-01,-0.08003703164913914,0.14448622105268913,0.07991097896215298,0.1395242868984117,growth_up_inflation_up,Growth composite up / inflation composite up,2023-09-29,classified
2023-09-01,0.14061819484274285,0.4381350537076028,0.14814126186985224,0.29378291306291665,growth_up_inflation_up,Growth composite up / inflation composite up,2023-10-27,classified
2023-10-01,-0.2447252623770154,0.06482785261323173,-0.06138136639447055,0.21581637579117463,growth_down_inflation_up,Growth composite down / inflation composite up,2023-11-30,classified
2023-11-01,0.17011602183550953,0.21839788979143135,0.022002984767079004,0.2404535987040887,growth_up_inflation_up,Growth composite up / inflation composite up,2023-12-22,classified
2023-12-01,0.08982833040368786,0.1122838030574322,0.005073029954060675,0.13183651515403183,growth_up_inflation_up,Growth composite up / inflation composite up,2024-01-26,classified
2024-01-01,-0.07901488921413514,1.1723475812166884,0.0603098210083541,0.5010097580218508,growth_up_inflation_up,Growth composite up / inflation composite up,2024-02-29,classified
2024-02-01,0.0015488317981501576,0.6186276268020486,0.004120757662567628,0.6344196703587232,growth_up_inflation_up,Growth composite up / inflation composite up,2024-03-29,classified
2024-03-01,0.23773415057765712,0.60709783040092,0.05342269772055738,0.7993576794732191,growth_up_inflation_up,Growth composite up / inflation composite up,2024-04-26,classified
2024-04-01,-0.12351802041831858,0.2612092316226534,0.03858832065249624,0.4956448962752074,growth_up_inflation_up,Growth composite up / inflation composite up,2024-05-31,classified
2024-05-01,0.2024497656427259,0.11134185900318305,0.10555529860068814,0.32654964034225226,growth_up_inflation_up,Growth composite up / inflation composite up,2024-06-28,classified
2024-06-01,0.12152618525359929,-0.21745887116984003,0.06681931015933555,0.05169740648533222,growth_up_inflation_up,Growth composite up / inflation composite up,2024-07-26,classified
2024-07-01,-0.2502410887445625,-0.0363921529981768,0.02457828738392091,-0.04750305505494452,growth_up_inflation_down,Growth composite up / inflation composite down,2024-08-30,classified
2024-08-01,0.2237340634822439,0.3633596852206576,0.031673053330426894,0.03650288701754698,growth_up_inflation_up,Growth composite up / inflation composite up,2024-09-27,classified
2024-09-01,0.00649978571423894,0.43246093222263254,-0.006669079849359887,0.25314282148170447,growth_down_inflation_up,Growth composite down / inflation composite up,2024-10-31,classified
2024-10-01,-0.14685800566759516,0.4255849027769347,0.027791947842962572,0.40713517340674166,growth_up_inflation_up,Growth composite up / inflation composite up,2024-11-27,classified
2024-11-01,-0.07170621941522357,0.2502216740339218,-0.07068814645619324,0.3694225030111631,growth_down_inflation_up,Growth composite down / inflation composite up,2024-12-20,classified
2024-12-01,0.3429987517052603,-0.006326682974100016,0.041478175540813865,0.22315996461225227,growth_up_inflation_up,Growth composite up / inflation composite up,2025-01-31,classified
2025-01-01,-0.012457473739535922,0.6900682210104294,0.08627835285016694,0.3113210706900838,growth_up_inflation_up,Growth composite up / inflation composite up,2025-02-28,classified
2025-02-01,0.10702204985628803,0.5864944151033091,0.1458544426073375,0.4234119843798796,growth_up_inflation_up,Growth composite up / inflation composite up,2025-03-28,classified
2025-03-01,-0.01315565997348156,-0.5075689891976218,0.027136305381090204,0.25633121563870565,growth_up_inflation_up,Growth composite up / inflation composite up,2025-04-30,classified
2025-04-01,-0.03769958863013484,0.3508866699236109,0.018722267084223903,0.14327069860976613,growth_up_inflation_up,Growth composite up / inflation composite up,2025-05-30,classified
2025-05-01,-0.2067578383236608,0.16538043947961129,-0.08587102897575905,0.002899373401866856,growth_down_inflation_up,Growth composite down / inflation composite up,2025-06-27,classified
2025-06-01,0.07480468105926831,0.37175398342507326,-0.05655091529817576,0.2960070309427652,growth_down_inflation_up,Growth composite down / inflation composite up,2025-07-31,classified
2025-07-01,-0.08908469752596329,0.5040128324500055,-0.07367928493011856,0.3470490851182301,growth_down_inflation_up,Growth composite down / inflation composite up,2025-08-29,classified
2025-08-01,-0.03609325890503533,0.63281276761401,-0.01679109179057675,0.5028598611630296,growth_down_inflation_up,Growth composite down / inflation composite up,2025-09-26,classified
2025-09-01,-0.09109137786052704,0.12350373818322184,-0.07208977809717519,0.42010977941574584,growth_down_inflation_up,Growth composite down / inflation composite up,2025-12-05,classified
2025-10-01,,,,,,,,missing_component_feature
2025-11-01,,,,,,,,missing_component_feature
2025-12-01,0.0635205746862001,0.42568711543320426,,,,,,missing_component_feature
2026-01-01,0.1820845344178068,0.8753853800464734,,,,,,missing_component_feature
2026-02-01,-0.11110637194140813,0.47913555201585817,0.044832912387532946,0.593402682498512,growth_up_inflation_up,Growth composite up / inflation composite up,2026-04-09,classified
2026-03-01,-0.11220953760751165,0.1441956104543425,-0.01374379171037097,0.4995721808388914,growth_down_inflation_up,Growth composite down / inflation composite up,2026-04-30,classified
2026-04-01,0.12898272281780082,0.7749112653164204,-0.03144439557703963,0.46608080926220713,growth_down_inflation_up,Growth composite down / inflation composite up,2026-05-28,classified
2026-05-01,0.03325469149331681,0.4111064209972979,0.01667595890120201,0.4434044322560203,growth_up_inflation_up,Growth composite up / inflation composite up,2026-06-25,classified
