comparison_id,candidate_id,reference_id,block_id,experiment_arm,primary_atomic,comparison_scope,evaluation_checkpoint,paired_months,first_paired_month,last_paired_month,mean_delta_score_center_negative_log_predictive_density,median_delta_score_center_negative_log_predictive_density,mean_block_benefit_score_center_negative_log_predictive_density,mean_delta_quadrant_cross_entropy_to_exact_score_map,median_delta_quadrant_cross_entropy_to_exact_score_map,mean_block_benefit_quadrant_cross_entropy_to_exact_score_map,mean_delta_quadrant_brier_distance_to_exact_score_map,median_delta_quadrant_brier_distance_to_exact_score_map,mean_block_benefit_quadrant_brier_distance_to_exact_score_map,mean_delta_hard_quadrant_correct,median_delta_hard_quadrant_correct,mean_block_benefit_hard_quadrant_correct
add_one_housing_activity__vs__partial_only,add_one_housing_activity,partial_only,housing_activity,add_one,True,descriptive_active_reference_months,strict_pre_final_score_day,127,2015-07-01,2026-05-01,-0.010250816985048872,0.00016524745282664455,0.010250816985048872,0.0003084314407200786,4.853116992831197e-05,-0.0003084314407200786,0.0002414473445735388,1.716125157787303e-05,-0.0002414473445735388,-0.023622047244094488,0.0,-0.023622047244094488
leave_one_out_housing_activity__vs__student_t_7_combined,leave_one_out_housing_activity,student_t_7_combined,housing_activity,leave_one_out,True,full_common_calendar,after_employment_situation,183,2011-01-01,2026-05-01,1.9406250128282887e-06,0.0,1.9406250128282887e-06,-1.0471823300589873e-06,0.0,-1.0471823300589873e-06,-5.961645896020107e-07,0.0,-5.961645896020107e-07,0.0,0.0,-0.0
leave_one_out_housing_activity__vs__student_t_7_combined,leave_one_out_housing_activity,student_t_7_combined,housing_activity,leave_one_out,True,full_common_calendar,after_midmonth_defining_releases,183,2011-01-01,2026-05-01,-0.00020012873712785823,0.0,-0.00020012873712785823,-3.564904814121574e-05,0.0,-3.564904814121574e-05,1.2576451584751824e-05,0.0,1.2576451584751824e-05,0.00546448087431694,0.0,-0.00546448087431694
leave_one_out_housing_activity__vs__student_t_7_combined,leave_one_out_housing_activity,student_t_7_combined,housing_activity,leave_one_out,True,full_common_calendar,before_any_defining_release,183,2011-01-01,2026-05-01,4.620443093101785e-06,0.0,4.620443093101785e-06,-1.3443645877964701e-06,0.0,-1.3443645877964701e-06,-6.692455716944118e-07,0.0,-6.692455716944118e-07,0.0,0.0,-0.0
leave_one_out_housing_activity__vs__student_t_7_combined,leave_one_out_housing_activity,student_t_7_combined,housing_activity,leave_one_out,True,full_common_calendar,strict_pre_final_score_day,183,2011-01-01,2026-05-01,0.005120873474092486,0.0,0.005120873474092486,-0.0002019728466860566,0.0,-0.0002019728466860566,-6.54779514654239e-05,0.0,-6.54779514654239e-05,-0.00546448087431694,0.0,0.00546448087431694
leave_one_out_housing_activity__vs__student_t_7_combined,leave_one_out_housing_activity,student_t_7_combined,housing_activity,leave_one_out,True,descriptive_active_reference_months,after_employment_situation,127,2015-07-01,2026-05-01,2.788396416069112e-06,0.0,2.788396416069112e-06,-1.509964036947971e-06,2.220446049250313e-16,-1.509964036947971e-06,-8.587612483958306e-07,1.9081958235744878e-17,-8.587612483958306e-07,0.0,0.0,-0.0
leave_one_out_housing_activity__vs__student_t_7_combined,leave_one_out_housing_activity,student_t_7_combined,housing_activity,leave_one_out,True,descriptive_active_reference_months,after_midmonth_defining_releases,127,2015-07-01,2026-05-01,-0.0002883922894602794,-2.220446049250313e-16,-0.0002883922894602794,-5.137018558087421e-05,-2.220446049250313e-16,-5.137018558087421e-05,1.8121013023319617e-05,-3.469446951953614e-17,1.8121013023319617e-05,0.007874015748031496,0.0,-0.007874015748031496
leave_one_out_housing_activity__vs__student_t_7_combined,leave_one_out_housing_activity,student_t_7_combined,housing_activity,leave_one_out,True,descriptive_active_reference_months,before_any_defining_release,127,2015-07-01,2026-05-01,6.658797847541908e-06,0.0,6.658797847541908e-06,-1.9267537345444584e-06,0.0,-1.9267537345444584e-06,-9.492536060547061e-07,2.7755575615628914e-17,-9.492536060547061e-07,0.0,0.0,-0.0
leave_one_out_housing_activity__vs__student_t_7_combined,leave_one_out_housing_activity,student_t_7_combined,housing_activity,leave_one_out,True,descriptive_active_reference_months,strict_pre_final_score_day,127,2015-07-01,2026-05-01,0.007378878762919954,-8.396882994654575e-05,0.007378878762919954,-0.00029103360964418117,-2.9850464833502954e-05,-0.00029103360964418117,-9.435107494715676e-05,-9.809970899828362e-06,-9.435107494715676e-05,-0.007874015748031496,0.0,0.007874015748031496
add_one_business_investment__vs__partial_only,add_one_business_investment,partial_only,business_investment,add_one,True,full_common_calendar,after_employment_situation,183,2011-01-01,2026-05-01,-2.4463659810711147e-05,0.0,2.4463659810711147e-05,-9.472610611622332e-06,0.0,9.472610611622332e-06,-4.654161860719894e-06,0.0,4.654161860719894e-06,0.0,0.0,0.0
add_one_business_investment__vs__partial_only,add_one_business_investment,partial_only,business_investment,add_one,True,full_common_calendar,after_midmonth_defining_releases,183,2011-01-01,2026-05-01,0.00012057660544911954,0.0,-0.00012057660544911954,3.669440463408867e-05,0.0,-3.669440463408867e-05,1.757540080466916e-05,0.0,-1.757540080466916e-05,-0.00546448087431694,0.0,-0.00546448087431694
add_one_business_investment__vs__partial_only,add_one_business_investment,partial_only,business_investment,add_one,True,full_common_calendar,before_any_defining_release,183,2011-01-01,2026-05-01,-2.4016441899338422e-05,0.0,2.4016441899338422e-05,-9.904786401477195e-06,0.0,9.904786401477195e-06,-4.512144524335591e-06,0.0,4.512144524335591e-06,0.0,0.0,0.0
add_one_business_investment__vs__partial_only,add_one_business_investment,partial_only,business_investment,add_one,True,full_common_calendar,strict_pre_final_score_day,183,2011-01-01,2026-05-01,-0.018344516808320305,0.0,0.018344516808320305,0.0005838565085862381,0.0,-0.0005838565085862381,0.0004107746893552905,0.0,-0.0004107746893552905,-0.0546448087431694,0.0,-0.0546448087431694
add_one_business_investment__vs__partial_only,add_one_business_investment,partial_only,business_investment,add_one,True,descriptive_active_reference_months,after_employment_situation,80,2019-05-01,2026-05-01,-5.5960621817007294e-05,0.0,5.5960621817007294e-05,-2.1668596774086084e-05,0.0,2.1668596774086084e-05,-1.0646395256396422e-05,0.0,1.0646395256396422e-05,0.0,0.0,0.0
add_one_business_investment__vs__partial_only,add_one_business_investment,partial_only,business_investment,add_one,True,descriptive_active_reference_months,after_midmonth_defining_releases,80,2019-05-01,2026-05-01,0.0002758189849648582,0.0,-0.0002758189849648582,8.393845060047784e-05,0.0,-8.393845060047784e-05,4.020372934068053e-05,0.0,-4.020372934068053e-05,-0.0125,0.0,-0.0125
add_one_business_investment__vs__partial_only,add_one_business_investment,partial_only,business_investment,add_one,True,descriptive_active_reference_months,before_any_defining_release,80,2019-05-01,2026-05-01,-5.493761084474219e-05,0.0,5.493761084474219e-05,-2.2657198893379082e-05,0.0,2.2657198893379082e-05,-1.0321530599417773e-05,0.0,1.0321530599417773e-05,0.0,0.0,0.0
add_one_business_investment__vs__partial_only,add_one_business_investment,partial_only,business_investment,add_one,True,descriptive_active_reference_months,strict_pre_final_score_day,80,2019-05-01,2026-05-01,-0.0419630821990327,-0.0004060708038793326,0.0419630821990327,0.00133557176339102,0.0002694295855854567,-0.00133557176339102,0.0009396471019002268,8.857929555123115e-05,-0.0009396471019002268,-0.125,0.0,-0.125
leave_one_out_business_investment__vs__student_t_7_combined,leave_one_out_business_investment,student_t_7_combined,business_investment,leave_one_out,True,full_common_calendar,after_employment_situation,183,2011-01-01,2026-05-01,1.0206802613243784e-05,0.0,1.0206802613243784e-05,3.9283525732902724e-06,0.0,3.9283525732902724e-06,1.9355711877845947e-06,0.0,1.9355711877845947e-06,0.0,0.0,-0.0
leave_one_out_business_investment__vs__student_t_7_combined,leave_one_out_business_investment,student_t_7_combined,business_investment,leave_one_out,True,full_common_calendar,after_midmonth_defining_releases,183,2011-01-01,2026-05-01,-0.0001661799381649723,0.0,-0.0001661799381649723,-2.3443330005451967e-05,0.0,-2.3443330005451967e-05,-1.1536809330895527e-05,0.0,-1.1536809330895527e-05,0.00546448087431694,0.0,-0.00546448087431694
leave_one_out_business_investment__vs__student_t_7_combined,leave_one_out_business_investment,student_t_7_combined,business_investment,leave_one_out,True,full_common_calendar,before_any_defining_release,183,2011-01-01,2026-05-01,9.988066838231608e-06,0.0,9.988066838231608e-06,4.095771896340969e-06,0.0,4.095771896340969e-06,1.903614057426478e-06,0.0,1.903614057426478e-06,0.0,0.0,-0.0
leave_one_out_business_investment__vs__student_t_7_combined,leave_one_out_business_investment,student_t_7_combined,business_investment,leave_one_out,True,full_common_calendar,strict_pre_final_score_day,183,2011-01-01,2026-05-01,0.011074908458783648,0.0,0.011074908458783648,-0.0009498038225446472,0.0,-0.0009498038225446472,-0.0004726561591932803,0.0,-0.0004726561591932803,0.01092896174863388,0.0,-0.01092896174863388
leave_one_out_business_investment__vs__student_t_7_combined,leave_one_out_business_investment,student_t_7_combined,business_investment,leave_one_out,True,descriptive_active_reference_months,after_employment_situation,80,2019-05-01,2026-05-01,2.3348060930149934e-05,1.249000902703301e-16,2.3348060930149934e-05,8.986106491536833e-06,-9.170442183403793e-14,8.986106491536833e-06,4.427619083646323e-06,-7.438494264988549e-15,4.427619083646323e-06,0.0,0.0,-0.0
leave_one_out_business_investment__vs__student_t_7_combined,leave_one_out_business_investment,student_t_7_combined,business_investment,leave_one_out,True,descriptive_active_reference_months,after_midmonth_defining_releases,80,2019-05-01,2026-05-01,-0.00038013660854642055,0.0,-0.00038013660854642055,-5.362661738705227e-05,-5.551115123125783e-17,-5.362661738705227e-05,-2.6390451343935482e-05,-3.4423418976414766e-18,-2.6390451343935482e-05,0.0125,0.0,-0.0125
leave_one_out_business_investment__vs__student_t_7_combined,leave_one_out_business_investment,student_t_7_combined,business_investment,leave_one_out,True,descriptive_active_reference_months,before_any_defining_release,80,2019-05-01,2026-05-01,2.2847702796581493e-05,-1.9984014443252818e-15,2.2847702796581493e-05,9.369078135886e-06,-4.107825191113079e-15,9.369078135886e-06,4.354517131968888e-06,-2.654126918244515e-15,4.354517131968888e-06,0.0,0.0,-0.0
leave_one_out_business_investment__vs__student_t_7_combined,leave_one_out_business_investment,student_t_7_combined,business_investment,leave_one_out,True,descriptive_active_reference_months,strict_pre_final_score_day,80,2019-05-01,2026-05-01,0.02533385309945077,8.091977023583219e-05,0.02533385309945077,-0.0021726762440736755,-1.4462008535165438e-08,-0.0021726762440736755,-0.0010812009641558928,-3.920277993709246e-08,-0.0010812009641558928,0.025,0.0,-0.025
add_one_inflation_expectations__vs__partial_only,add_one_inflation_expectations,partial_only,inflation_expectations,add_one,True,full_common_calendar,after_employment_situation,183,2011-01-01,2026-05-01,3.125333843259652e-06,0.0,-3.125333843259652e-06,-4.608570427524337e-08,0.0,4.608570427524337e-08,-1.9959324076586877e-08,0.0,1.9959324076586877e-08,0.0,0.0,0.0
add_one_inflation_expectations__vs__partial_only,add_one_inflation_expectations,partial_only,inflation_expectations,add_one,True,full_common_calendar,after_midmonth_defining_releases,183,2011-01-01,2026-05-01,-7.0882758038639244e-06,0.0,7.0882758038639244e-06,-1.1203232542832598e-06,0.0,1.1203232542832598e-06,-5.080847660351025e-07,0.0,5.080847660351025e-07,0.0,0.0,0.0
add_one_inflation_expectations__vs__partial_only,add_one_inflation_expectations,partial_only,inflation_expectations,add_one,True,full_common_calendar,before_any_defining_release,183,2011-01-01,2026-05-01,3.2290339800311534e-06,0.0,-3.2290339800311534e-06,-2.787948880135209e-07,0.0,2.787948880135209e-07,1.3010000829168818e-08,0.0,-1.3010000829168818e-08,0.0,0.0,0.0
add_one_inflation_expectations__vs__partial_only,add_one_inflation_expectations,partial_only,inflation_expectations,add_one,True,full_common_calendar,strict_pre_final_score_day,183,2011-01-01,2026-05-01,-7.0882758038639244e-06,0.0,7.0882758038639244e-06,-1.1203232542832598e-06,0.0,1.1203232542832598e-06,-5.080847660351025e-07,0.0,5.080847660351025e-07,0.0,0.0,0.0
add_one_inflation_expectations__vs__partial_only,add_one_inflation_expectations,partial_only,inflation_expectations,add_one,True,descriptive_active_reference_months,after_employment_situation,1,2026-05-01,2026-05-01,0.0005719360933165163,0.0005719360933165163,-0.0005719360933165163,-8.433683882369536e-06,-8.433683882369536e-06,8.433683882369536e-06,-3.6525563060153983e-06,-3.6525563060153983e-06,3.6525563060153983e-06,0.0,0.0,0.0
add_one_inflation_expectations__vs__partial_only,add_one_inflation_expectations,partial_only,inflation_expectations,add_one,True,descriptive_active_reference_months,after_midmonth_defining_releases,1,2026-05-01,2026-05-01,-0.00019109220225110857,-0.00019109220225110857,0.00019109220225110857,3.606352762819398e-05,3.606352762819398e-05,-3.606352762819398e-05,1.6129120769283172e-05,1.6129120769283172e-05,-1.6129120769283172e-05,0.0,0.0,0.0
add_one_inflation_expectations__vs__partial_only,add_one_inflation_expectations,partial_only,inflation_expectations,add_one,True,descriptive_active_reference_months,before_any_defining_release,1,2026-05-01,2026-05-01,0.0005909132183457011,0.0005909132183457011,-0.0005909132183457011,-5.101946450647432e-05,-5.101946450647432e-05,5.101946450647432e-05,2.3808301517378935e-06,2.3808301517378935e-06,-2.3808301517378935e-06,0.0,0.0,0.0
add_one_inflation_expectations__vs__partial_only,add_one_inflation_expectations,partial_only,inflation_expectations,add_one,True,descriptive_active_reference_months,strict_pre_final_score_day,1,2026-05-01,2026-05-01,-0.00019109220225110857,-0.00019109220225110857,0.00019109220225110857,3.606352762819398e-05,3.606352762819398e-05,-3.606352762819398e-05,1.6129120769283172e-05,1.6129120769283172e-05,-1.6129120769283172e-05,0.0,0.0,0.0
leave_one_out_inflation_expectations__vs__student_t_7_combined,leave_one_out_inflation_expectations,student_t_7_combined,inflation_expectations,leave_one_out,True,full_common_calendar,after_employment_situation,183,2011-01-01,2026-05-01,-2.424915346338455e-06,0.0,-2.424915346338455e-06,3.410531652417281e-07,0.0,3.410531652417281e-07,1.8494985575001184e-07,0.0,1.8494985575001184e-07,0.0,0.0,-0.0
leave_one_out_inflation_expectations__vs__student_t_7_combined,leave_one_out_inflation_expectations,student_t_7_combined,inflation_expectations,leave_one_out,True,full_common_calendar,after_midmonth_defining_releases,183,2011-01-01,2026-05-01,7.842617012040592e-06,0.0,7.842617012040592e-06,1.2477913423558518e-06,0.0,1.2477913423558518e-06,5.62282509080857e-07,0.0,5.62282509080857e-07,0.0,0.0,-0.0
leave_one_out_inflation_expectations__vs__student_t_7_combined,leave_one_out_inflation_expectations,student_t_7_combined,inflation_expectations,leave_one_out,True,full_common_calendar,before_any_defining_release,183,2011-01-01,2026-05-01,5.914609848883903e-07,0.0,5.914609848883903e-07,2.6267709772372303e-06,0.0,2.6267709772372303e-06,1.3989730686117028e-06,0.0,1.3989730686117028e-06,0.0,0.0,-0.0
leave_one_out_inflation_expectations__vs__student_t_7_combined,leave_one_out_inflation_expectations,student_t_7_combined,inflation_expectations,leave_one_out,True,full_common_calendar,strict_pre_final_score_day,183,2011-01-01,2026-05-01,8.099306894072417e-06,0.0,8.099306894072417e-06,1.1987243794041305e-06,0.0,1.1987243794041305e-06,5.575915927605701e-07,0.0,5.575915927605701e-07,0.0,0.0,-0.0
leave_one_out_inflation_expectations__vs__student_t_7_combined,leave_one_out_inflation_expectations,student_t_7_combined,inflation_expectations,leave_one_out,True,descriptive_active_reference_months,after_employment_situation,1,2026-05-01,2026-05-01,-0.0004437595083799373,-0.0004437595083799373,-0.0004437595083799373,6.241272923923624e-05,6.241272923923624e-05,6.241272923923624e-05,3.3845823602252165e-05,3.3845823602252165e-05,3.3845823602252165e-05,0.0,0.0,-0.0
leave_one_out_inflation_expectations__vs__student_t_7_combined,leave_one_out_inflation_expectations,student_t_7_combined,inflation_expectations,leave_one_out,True,descriptive_active_reference_months,after_midmonth_defining_releases,1,2026-05-01,2026-05-01,0.0005072511022831128,0.0005072511022831128,0.0005072511022831128,1.431451567412978e-05,1.431451567412978e-05,1.431451567412978e-05,9.889386966015126e-06,9.889386966015126e-06,9.889386966015126e-06,0.0,0.0,-0.0
leave_one_out_inflation_expectations__vs__student_t_7_combined,leave_one_out_inflation_expectations,student_t_7_combined,inflation_expectations,leave_one_out,True,descriptive_active_reference_months,before_any_defining_release,1,2026-05-01,2026-05-01,0.00010823736023457542,0.00010823736023457542,0.00010823736023457542,0.00048069908883441315,0.00048069908883441315,0.00048069908883441315,0.00025601207155594163,0.00025601207155594163,0.00025601207155594163,0.0,0.0,-0.0
leave_one_out_inflation_expectations__vs__student_t_7_combined,leave_one_out_inflation_expectations,student_t_7_combined,inflation_expectations,leave_one_out,True,descriptive_active_reference_months,strict_pre_final_score_day,1,2026-05-01,2026-05-01,0.0005400562513155904,0.0005400562513155904,0.0005400562513155904,1.4175430607110684e-06,1.4175430607110684e-06,1.4175430607110684e-06,7.073537026909722e-06,7.073537026909722e-06,7.073537026909722e-06,0.0,0.0,-0.0
add_one_inflation_input_costs__vs__partial_only,add_one_inflation_input_costs,partial_only,inflation_input_costs,add_one,True,full_common_calendar,after_employment_situation,183,2011-01-01,2026-05-01,0.00018082118290605077,0.0,-0.00018082118290605077,5.658379717374004e-05,0.0,-5.658379717374004e-05,2.6670306839865535e-05,0.0,-2.6670306839865535e-05,0.0,0.0,0.0
add_one_inflation_input_costs__vs__partial_only,add_one_inflation_input_costs,partial_only,inflation_input_costs,add_one,True,full_common_calendar,after_midmonth_defining_releases,183,2011-01-01,2026-05-01,-4.734712209455513e-06,0.0,4.734712209455513e-06,0.00010849430263061513,0.0,-0.00010849430263061513,5.738524403331358e-05,0.0,-5.738524403331358e-05,0.0,0.0,0.0
add_one_inflation_input_costs__vs__partial_only,add_one_inflation_input_costs,partial_only,inflation_input_costs,add_one,True,full_common_calendar,before_any_defining_release,183,2011-01-01,2026-05-01,0.00019027142332629166,0.0,-0.00019027142332629166,6.325936955024235e-05,0.0,-6.325936955024235e-05,2.6962451102094894e-05,0.0,-2.6962451102094894e-05,0.0,0.0,0.0
add_one_inflation_input_costs__vs__partial_only,add_one_inflation_input_costs,partial_only,inflation_input_costs,add_one,True,full_common_calendar,strict_pre_final_score_day,183,2011-01-01,2026-05-01,-2.0094592854552283e-05,0.0,2.0094592854552283e-05,0.00010303744513597858,0.0,-0.00010303744513597858,5.473918649247509e-05,0.0,-5.473918649247509e-05,0.0,0.0,0.0
add_one_inflation_input_costs__vs__partial_only,add_one_inflation_input_costs,partial_only,inflation_input_costs,add_one,True,descriptive_active_reference_months,after_employment_situation,37,2023-03-01,2026-05-01,0.0008943317965353321,0.0,-0.0008943317965353321,0.00027986040223768727,0.0,-0.00027986040223768727,0.00013190989599176737,0.0,-0.00013190989599176737,0.0,0.0,0.0
add_one_inflation_input_costs__vs__partial_only,add_one_inflation_input_costs,partial_only,inflation_input_costs,add_one,True,descriptive_active_reference_months,after_midmonth_defining_releases,37,2023-03-01,2026-05-01,-2.3417630657577264e-05,0.00096650686779709,2.3417630657577264e-05,0.0005366069562541234,0.00034036395414105414,-0.0005366069562541234,0.0002838243150836861,0.00018395790463911763,-0.0002838243150836861,0.0,0.0,0.0
add_one_inflation_input_costs__vs__partial_only,add_one_inflation_input_costs,partial_only,inflation_input_costs,add_one,True,descriptive_active_reference_months,before_any_defining_release,37,2023-03-01,2026-05-01,0.0009410721748300371,0.0,-0.0009410721748300371,0.00031287742237011754,0.0,-0.00031287742237011754,0.00013335482572117204,0.0,-0.00013335482572117204,0.0,0.0,0.0
add_one_inflation_input_costs__vs__partial_only,add_one_inflation_input_costs,partial_only,inflation_input_costs,add_one,True,descriptive_active_reference_months,strict_pre_final_score_day,37,2023-03-01,2026-05-01,-9.938677006440725e-05,0.00096650686779709,9.938677006440725e-05,0.0005096176340509211,0.00034036395414105414,-0.0005096176340509211,0.00027073705751683624,0.00014416333958482456,-0.00027073705751683624,0.0,0.0,0.0
leave_one_out_inflation_input_costs__vs__student_t_7_combined,leave_one_out_inflation_input_costs,student_t_7_combined,inflation_input_costs,leave_one_out,True,full_common_calendar,after_employment_situation,183,2011-01-01,2026-05-01,-0.00016471279409613408,0.0,-0.00016471279409613408,-5.1762576813217534e-05,0.0,-5.1762576813217534e-05,-2.4630795021890673e-05,0.0,-2.4630795021890673e-05,0.00546448087431694,0.0,-0.00546448087431694
leave_one_out_inflation_input_costs__vs__student_t_7_combined,leave_one_out_inflation_input_costs,student_t_7_combined,inflation_input_costs,leave_one_out,True,full_common_calendar,after_midmonth_defining_releases,183,2011-01-01,2026-05-01,-0.00029596141399372214,0.0,-0.00029596141399372214,-0.00010728026164369985,0.0,-0.00010728026164369985,-5.992348680939302e-05,0.0,-5.992348680939302e-05,0.0,0.0,-0.0
leave_one_out_inflation_input_costs__vs__student_t_7_combined,leave_one_out_inflation_input_costs,student_t_7_combined,inflation_input_costs,leave_one_out,True,full_common_calendar,before_any_defining_release,183,2011-01-01,2026-05-01,-0.00017015970064412835,0.0,-0.00017015970064412835,-5.678085964539226e-05,0.0,-5.678085964539226e-05,-2.6317532671588305e-05,0.0,-2.6317532671588305e-05,0.0,0.0,-0.0
leave_one_out_inflation_input_costs__vs__student_t_7_combined,leave_one_out_inflation_input_costs,student_t_7_combined,inflation_input_costs,leave_one_out,True,full_common_calendar,strict_pre_final_score_day,183,2011-01-01,2026-05-01,-0.0014815145974075605,0.0,-0.0014815145974075605,-0.00023170173667557185,0.0,-0.00023170173667557185,-0.00012313660640633672,0.0,-0.00012313660640633672,0.00546448087431694,0.0,-0.00546448087431694
leave_one_out_inflation_input_costs__vs__student_t_7_combined,leave_one_out_inflation_input_costs,student_t_7_combined,inflation_input_costs,leave_one_out,True,descriptive_active_reference_months,after_employment_situation,37,2023-03-01,2026-05-01,-0.0008146605762052037,7.00961597654981e-08,-0.0008146605762052037,-0.0002560149069410489,2.645504926235276e-09,-0.0002560149069410489,-0.00012182258078394577,0.0,-0.00012182258078394577,0.02702702702702703,0.0,-0.02702702702702703
leave_one_out_inflation_input_costs__vs__student_t_7_combined,leave_one_out_inflation_input_costs,student_t_7_combined,inflation_input_costs,leave_one_out,True,descriptive_active_reference_months,after_midmonth_defining_releases,37,2023-03-01,2026-05-01,-0.0014638091556986798,-0.0005720867051199896,-0.0014638091556986798,-0.0005306023751566777,-0.00036664945117115266,-0.0005306023751566777,-0.0002963783266518627,-0.00010390747203010281,-0.0002963783266518627,0.0,0.0,-0.0
leave_one_out_inflation_input_costs__vs__student_t_7_combined,leave_one_out_inflation_input_costs,student_t_7_combined,inflation_input_costs,leave_one_out,True,descriptive_active_reference_months,before_any_defining_release,37,2023-03-01,2026-05-01,-0.0008416006815642024,7.76071260588651e-08,-0.0008416006815642024,-0.0002808350625704536,0.0,-0.0002808350625704536,-0.00013016509402434217,-1.4195065678457297e-08,-0.00013016509402434217,0.0,0.0,-0.0
leave_one_out_inflation_input_costs__vs__student_t_7_combined,leave_one_out_inflation_input_costs,student_t_7_combined,inflation_input_costs,leave_one_out,True,descriptive_active_reference_months,strict_pre_final_score_day,37,2023-03-01,2026-05-01,-0.0073274911169076635,-0.0036069890449149655,-0.0073274911169076635,-0.0011459842651791797,-0.0008927896680459568,-0.0011459842651791797,-0.0006090269992529627,-0.00030808885893399834,-0.0006090269992529627,0.02702702702702703,0.0,-0.02702702702702703
add_inflation_pressure_pair__vs__partial_only,add_inflation_pressure_pair,partial_only,inflation_pressure_pair,add_one,False,full_common_calendar,after_employment_situation,183,2011-01-01,2026-05-01,0.000183946516749308,0.0,-0.000183946516749308,5.65377114694648e-05,0.0,-5.65377114694648e-05,2.665034751578895e-05,0.0,-2.665034751578895e-05,0.0,0.0,0.0
add_inflation_pressure_pair__vs__partial_only,add_inflation_pressure_pair,partial_only,inflation_pressure_pair,add_one,False,full_common_calendar,after_midmonth_defining_releases,183,2011-01-01,2026-05-01,-1.2599015134302334e-05,0.0,1.2599015134302334e-05,0.00010724518772114544,0.0,-0.00010724518772114544,5.682271250654397e-05,0.0,-5.682271250654397e-05,0.0,0.0,0.0
add_inflation_pressure_pair__vs__partial_only,add_inflation_pressure_pair,partial_only,inflation_pressure_pair,add_one,False,full_common_calendar,before_any_defining_release,183,2011-01-01,2026-05-01,0.00019350045730632038,0.0,-0.00019350045730632038,6.298057466222762e-05,0.0,-6.298057466222762e-05,2.697546110292399e-05,0.0,-2.697546110292399e-05,0.0,0.0,0.0
add_inflation_pressure_pair__vs__partial_only,add_inflation_pressure_pair,partial_only,inflation_pressure_pair,add_one,False,full_common_calendar,strict_pre_final_score_day,183,2011-01-01,2026-05-01,-2.7958895779399105e-05,0.0,2.7958895779399105e-05,0.00010178833022650891,0.0,-0.00010178833022650891,5.417665496570547e-05,0.0,-5.417665496570547e-05,0.0,0.0,0.0
add_inflation_pressure_pair__vs__partial_only,add_inflation_pressure_pair,partial_only,inflation_pressure_pair,add_one,False,descriptive_active_reference_months,after_employment_situation,37,2023-03-01,2026-05-01,0.0009097895287871179,0.0,-0.0009097895287871179,0.00027963246483546107,0.0,-0.00027963246483546107,0.00013181117825376696,0.0,-0.00013181117825376696,0.0,0.0,0.0
add_inflation_pressure_pair__vs__partial_only,add_inflation_pressure_pair,partial_only,inflation_pressure_pair,add_one,False,descriptive_active_reference_months,after_midmonth_defining_releases,37,2023-03-01,2026-05-01,-6.231404782641426e-05,0.00096650686779709,6.231404782641426e-05,0.0005304289014316112,0.00033670235315286234,-0.0005304289014316112,0.00028104206455939316,0.00018104988641536317,-0.00028104206455939316,0.0,0.0,0.0
add_inflation_pressure_pair__vs__partial_only,add_inflation_pressure_pair,partial_only,inflation_pressure_pair,add_one,False,descriptive_active_reference_months,before_any_defining_release,37,2023-03-01,2026-05-01,0.0009570428023528819,0.0,-0.0009570428023528819,0.00031149851792399065,0.0,-0.00031149851792399065,0.00013341917248202946,0.0,-0.00013341917248202946,0.0,0.0,0.0
add_inflation_pressure_pair__vs__partial_only,add_inflation_pressure_pair,partial_only,inflation_pressure_pair,add_one,False,descriptive_active_reference_months,strict_pre_final_score_day,37,2023-03-01,2026-05-01,-0.00013828318723324424,0.00096650686779709,0.00013828318723324424,0.0005034395792284089,0.00033670235315286234,-0.0005034395792284089,0.00026795480699254325,0.00014416333958482456,-0.00026795480699254325,0.0,0.0,0.0
leave_out_inflation_pressure_pair__vs__student_t_7_combined,leave_out_inflation_pressure_pair,student_t_7_combined,inflation_pressure_pair,leave_one_out,False,full_common_calendar,after_employment_situation,183,2011-01-01,2026-05-01,-0.000167137801201521,0.0,-0.000167137801201521,-5.1421561171603e-05,0.0,-5.1421561171603e-05,-2.4445864597783468e-05,0.0,-2.4445864597783468e-05,0.00546448087431694,0.0,-0.00546448087431694
leave_out_inflation_pressure_pair__vs__student_t_7_combined,leave_out_inflation_pressure_pair,student_t_7_combined,inflation_pressure_pair,leave_one_out,False,full_common_calendar,after_midmonth_defining_releases,183,2011-01-01,2026-05-01,-0.0002889222216140133,0.0,-0.0002889222216140133,-0.00010616648749361907,0.0,-0.00010616648749361907,-5.9418325368689374e-05,0.0,-5.9418325368689374e-05,0.0,0.0,-0.0
leave_out_inflation_pressure_pair__vs__student_t_7_combined,leave_out_inflation_pressure_pair,student_t_7_combined,inflation_pressure_pair,leave_one_out,False,full_common_calendar,before_any_defining_release,183,2011-01-01,2026-05-01,-0.00016956872381828676,0.0,-0.00016956872381828676,-5.415437092704161e-05,0.0,-5.415437092704161e-05,-2.491869923719139e-05,0.0,-2.491869923719139e-05,0.0,0.0,-0.0
leave_out_inflation_pressure_pair__vs__student_t_7_combined,leave_out_inflation_pressure_pair,student_t_7_combined,inflation_pressure_pair,leave_one_out,False,full_common_calendar,strict_pre_final_score_day,183,2011-01-01,2026-05-01,-0.0014740521418790703,0.0,-0.0014740521418790703,-0.00023059409135388304,0.0,-0.00023059409135388304,-0.00012261532133770044,0.0,-0.00012261532133770044,0.00546448087431694,0.0,-0.00546448087431694
