evaluation_sample,comparison_id,candidate_id,reference_id,block_id,experiment_arm,primary_atomic,evaluation_checkpoint,metric,better_direction,paired_months,mean_candidate_minus_reference,median_candidate_minus_reference,bootstrap_lower,bootstrap_upper,bootstrap_probability_candidate_better,mean_block_benefit,block_benefit_lower,block_benefit_upper,bootstrap_probability_block_beneficial,centered_two_sided_p_value,block_length_months,calendar_segments,replications,random_seed,holm_adjusted_p_value_primary_atomic,holm_adjusted_p_value_secondary_add_one,holm_adjusted_p_value_secondary_leave_one_out,holm_adjusted_p_value_exploratory_inflation_pressure_pair
excluding_2020_03_through_2020_05,leave_out_inflation_pressure_pair__vs__student_t_7_combined,leave_out_inflation_pressure_pair,student_t_7_combined,inflation_pressure_pair,leave_one_out,False,after_midmonth_defining_releases,quadrant_cross_entropy_to_exact_score_map,lower,180,-0.00010793592895184606,0.0,-0.0002928768815571389,5.379517088177361e-05,0.8946,-0.00010793592895184606,-0.0002928768815571389,5.379517088177361e-05,0.1044,0.22255548890221954,12,2,5000,20260722,,,,0.4451109778044391
excluding_2020_03_through_2020_05,add_inflation_pressure_pair__vs__partial_only,add_inflation_pressure_pair,partial_only,inflation_pressure_pair,add_one,False,after_midmonth_defining_releases,score_center_negative_log_predictive_density,lower,180,-1.280899871987404e-05,0.0,-0.0009719122448289548,0.0009094486714145358,0.5052,1.280899871987404e-05,-0.0009094486714145361,0.0009719122448289548,0.5052,0.9762047590481904,12,2,5000,20260722,,,,1.0
excluding_2020_03_through_2020_05,add_one_business_investment__vs__partial_only,add_one_business_investment,partial_only,business_investment,add_one,True,after_midmonth_defining_releases,score_center_negative_log_predictive_density,lower,180,0.000122586215541833,0.0,-1.1224979814381299e-05,0.000367758646625491,0.1234,-0.000122586215541833,-0.000367758646625491,1.1224979814381299e-05,0.1234,0.2591481703659268,12,2,5000,20260722,1.0,1.0,,
excluding_2020_03_through_2020_05,add_one_consumer_demand__vs__partial_only,add_one_consumer_demand,partial_only,consumer_demand,add_one,True,after_midmonth_defining_releases,score_center_negative_log_predictive_density,lower,180,-0.055844274528832054,-0.01772377892008037,-0.08586571740962894,-0.02199438720845758,0.9994,0.055844274528832054,0.021994387208457537,0.08586571740962894,0.9994,0.0007998400319936012,12,2,5000,20260722,0.010397920415916816,0.005598880223955209,,
excluding_2020_03_through_2020_05,add_one_housing_activity__vs__partial_only,add_one_housing_activity,partial_only,housing_activity,add_one,True,after_midmonth_defining_releases,score_center_negative_log_predictive_density,lower,180,0.0003066004175744825,0.0,-0.00013582701672089438,0.0007612434664764365,0.0856,-0.0003066004175744825,-0.0007612434664764366,0.00013582701672089343,0.0856,0.1811637672465507,12,2,5000,20260722,1.0,1.0,,
excluding_2020_03_through_2020_05,add_one_inflation_expectations__vs__partial_only,add_one_inflation_expectations,partial_only,inflation_expectations,add_one,True,after_midmonth_defining_releases,score_center_negative_log_predictive_density,lower,180,-7.2064137339283234e-06,0.0,-2.161924120178497e-05,0.0,0.6856,7.2064137339283234e-06,-0.0,2.161924120178497e-05,0.6856,0.5452909418116376,12,2,5000,20260722,1.0,1.0,,
excluding_2020_03_through_2020_05,add_one_inflation_input_costs__vs__partial_only,add_one_inflation_input_costs,partial_only,inflation_input_costs,add_one,True,after_midmonth_defining_releases,score_center_negative_log_predictive_density,lower,180,-4.813624079613104e-06,0.0,-0.00098227061208897,0.0009196836910446307,0.5014,4.813624079613104e-06,-0.0009196836910446315,0.0009822706120889689,0.5014,0.9902019596080783,12,2,5000,20260722,1.0,1.0,,
excluding_2020_03_through_2020_05,add_one_monthly_labor_demand__vs__partial_only,add_one_monthly_labor_demand,partial_only,monthly_labor_demand,add_one,True,after_midmonth_defining_releases,score_center_negative_log_predictive_density,lower,180,1.9729501547121546e-05,0.0,-1.914149331915252e-05,8.548234069475235e-05,0.2408,-1.9729501547121546e-05,-8.548234069475235e-05,1.914149331915252e-05,0.2408,0.4631073785242951,12,2,5000,20260722,1.0,1.0,,
excluding_2020_03_through_2020_05,add_one_weekly_labor_stress__vs__partial_only,add_one_weekly_labor_stress,partial_only,weekly_labor_stress,add_one,True,after_midmonth_defining_releases,score_center_negative_log_predictive_density,lower,180,0.0002536248734701522,0.0,-0.0012420738374093443,0.002600654353642682,0.4212,-0.0002536248734701522,-0.002600654353642682,0.0012420738374093441,0.4212,0.7832433513297341,12,2,5000,20260722,1.0,1.0,,
excluding_2020_03_through_2020_05,leave_one_out_business_investment__vs__student_t_7_combined,leave_one_out_business_investment,student_t_7_combined,business_investment,leave_one_out,True,after_midmonth_defining_releases,score_center_negative_log_predictive_density,lower,180,-0.0001689494038282761,0.0,-0.0005068390206845074,5.547145988660133e-06,0.9296,-0.0001689494038282761,-0.0005068390206845074,5.547145988660133e-06,0.0704,0.1855628874225155,12,2,5000,20260722,1.0,,1.0,
excluding_2020_03_through_2020_05,leave_one_out_consumer_demand__vs__student_t_7_combined,leave_one_out_consumer_demand,student_t_7_combined,consumer_demand,leave_one_out,True,after_midmonth_defining_releases,score_center_negative_log_predictive_density,lower,180,0.05484004799089594,0.018345376498620225,0.02052209935095876,0.08642138085353311,0.0,0.05484004799089594,0.02052209935095876,0.08642138085353311,1.0,0.0001999600079984003,12,2,5000,20260722,0.0027994401119776045,,0.0013997200559888023,
excluding_2020_03_through_2020_05,leave_one_out_housing_activity__vs__student_t_7_combined,leave_one_out_housing_activity,student_t_7_combined,housing_activity,leave_one_out,True,after_midmonth_defining_releases,score_center_negative_log_predictive_density,lower,180,-0.0002060016823900674,0.0,-0.0007785598686319853,0.00041337374165085474,0.75,-0.0002060016823900674,-0.0007785598686319853,0.00041337374165085474,0.25,0.5042991401719656,12,2,5000,20260722,1.0,,1.0,
excluding_2020_03_through_2020_05,leave_one_out_inflation_expectations__vs__student_t_7_combined,leave_one_out_inflation_expectations,student_t_7_combined,inflation_expectations,leave_one_out,True,after_midmonth_defining_releases,score_center_negative_log_predictive_density,lower,180,7.973327295574601e-06,0.0,0.0,2.3919981886723803e-05,0.0,7.973327295574601e-06,0.0,2.3919981886723803e-05,0.7054,0.5142971405718856,12,2,5000,20260722,1.0,,1.0,
excluding_2020_03_through_2020_05,leave_one_out_inflation_input_costs__vs__student_t_7_combined,leave_one_out_inflation_input_costs,student_t_7_combined,inflation_input_costs,leave_one_out,True,after_midmonth_defining_releases,score_center_negative_log_predictive_density,lower,180,-0.00030089410422695086,0.0,-0.0013658079268883076,0.00087977520563489,0.6994,-0.00030089410422695086,-0.0013658079268883076,0.00087977520563489,0.2996,0.596880623875225,12,2,5000,20260722,1.0,,1.0,
excluding_2020_03_through_2020_05,leave_one_out_monthly_labor_demand__vs__student_t_7_combined,leave_one_out_monthly_labor_demand,student_t_7_combined,monthly_labor_demand,leave_one_out,True,after_midmonth_defining_releases,score_center_negative_log_predictive_density,lower,180,-1.4787956703026116e-05,0.0,-6.900877536149812e-05,2.4646798424160202e-05,0.722,-1.4787956703026116e-05,-6.900877536149812e-05,2.4646798424160202e-05,0.278,0.5000999800039992,12,2,5000,20260722,1.0,,1.0,
excluding_2020_03_through_2020_05,leave_one_out_weekly_labor_stress__vs__student_t_7_combined,leave_one_out_weekly_labor_stress,student_t_7_combined,weekly_labor_stress,leave_one_out,True,after_midmonth_defining_releases,score_center_negative_log_predictive_density,lower,180,-0.0007788944602321058,0.0,-0.003392834525675333,0.0010689873907528545,0.6916,-0.0007788944602321058,-0.003392834525675333,0.0010689873907528545,0.3084,0.5486902619476105,12,2,5000,20260722,1.0,,1.0,
excluding_2020_03_through_2020_05,leave_out_inflation_pressure_pair__vs__student_t_7_combined,leave_out_inflation_pressure_pair,student_t_7_combined,inflation_pressure_pair,leave_one_out,False,after_midmonth_defining_releases,score_center_negative_log_predictive_density,lower,180,-0.0002937375919742469,0.0,-0.0013830541743557814,0.0008687121642667824,0.6982,-0.0002937375919742469,-0.0013830541743557814,0.0008687121642667824,0.3006,0.6056788642271546,12,2,5000,20260722,,,,1.0
excluding_2020_03_through_2020_05,add_inflation_pressure_pair__vs__partial_only,add_inflation_pressure_pair,partial_only,inflation_pressure_pair,add_one,False,before_any_defining_release,hard_quadrant_correct,higher,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12,2,5000,20260722,,,,1.0
excluding_2020_03_through_2020_05,add_one_business_investment__vs__partial_only,add_one_business_investment,partial_only,business_investment,add_one,True,before_any_defining_release,hard_quadrant_correct,higher,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12,2,5000,20260722,1.0,1.0,,
excluding_2020_03_through_2020_05,add_one_consumer_demand__vs__partial_only,add_one_consumer_demand,partial_only,consumer_demand,add_one,True,before_any_defining_release,hard_quadrant_correct,higher,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12,2,5000,20260722,1.0,1.0,,
excluding_2020_03_through_2020_05,add_one_housing_activity__vs__partial_only,add_one_housing_activity,partial_only,housing_activity,add_one,True,before_any_defining_release,hard_quadrant_correct,higher,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12,2,5000,20260722,1.0,1.0,,
excluding_2020_03_through_2020_05,add_one_inflation_expectations__vs__partial_only,add_one_inflation_expectations,partial_only,inflation_expectations,add_one,True,before_any_defining_release,hard_quadrant_correct,higher,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12,2,5000,20260722,1.0,1.0,,
excluding_2020_03_through_2020_05,add_one_inflation_input_costs__vs__partial_only,add_one_inflation_input_costs,partial_only,inflation_input_costs,add_one,True,before_any_defining_release,hard_quadrant_correct,higher,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12,2,5000,20260722,1.0,1.0,,
excluding_2020_03_through_2020_05,add_one_monthly_labor_demand__vs__partial_only,add_one_monthly_labor_demand,partial_only,monthly_labor_demand,add_one,True,before_any_defining_release,hard_quadrant_correct,higher,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12,2,5000,20260722,1.0,1.0,,
excluding_2020_03_through_2020_05,add_one_weekly_labor_stress__vs__partial_only,add_one_weekly_labor_stress,partial_only,weekly_labor_stress,add_one,True,before_any_defining_release,hard_quadrant_correct,higher,180,0.011111111111111112,0.0,-0.011249999999999401,0.03888888888888889,0.7342,0.011111111111111112,-0.011249999999999401,0.03888888888888889,0.7342,0.3967206558688262,12,2,5000,20260722,1.0,1.0,,
excluding_2020_03_through_2020_05,leave_one_out_business_investment__vs__student_t_7_combined,leave_one_out_business_investment,student_t_7_combined,business_investment,leave_one_out,True,before_any_defining_release,hard_quadrant_correct,higher,180,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,1.0,12,2,5000,20260722,1.0,,1.0,
excluding_2020_03_through_2020_05,leave_one_out_consumer_demand__vs__student_t_7_combined,leave_one_out_consumer_demand,student_t_7_combined,consumer_demand,leave_one_out,True,before_any_defining_release,hard_quadrant_correct,higher,180,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,1.0,12,2,5000,20260722,1.0,,1.0,
excluding_2020_03_through_2020_05,leave_one_out_housing_activity__vs__student_t_7_combined,leave_one_out_housing_activity,student_t_7_combined,housing_activity,leave_one_out,True,before_any_defining_release,hard_quadrant_correct,higher,180,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,1.0,12,2,5000,20260722,1.0,,1.0,
excluding_2020_03_through_2020_05,leave_one_out_inflation_expectations__vs__student_t_7_combined,leave_one_out_inflation_expectations,student_t_7_combined,inflation_expectations,leave_one_out,True,before_any_defining_release,hard_quadrant_correct,higher,180,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,1.0,12,2,5000,20260722,1.0,,1.0,
excluding_2020_03_through_2020_05,leave_one_out_inflation_input_costs__vs__student_t_7_combined,leave_one_out_inflation_input_costs,student_t_7_combined,inflation_input_costs,leave_one_out,True,before_any_defining_release,hard_quadrant_correct,higher,180,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,1.0,12,2,5000,20260722,1.0,,1.0,
excluding_2020_03_through_2020_05,leave_one_out_monthly_labor_demand__vs__student_t_7_combined,leave_one_out_monthly_labor_demand,student_t_7_combined,monthly_labor_demand,leave_one_out,True,before_any_defining_release,hard_quadrant_correct,higher,180,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,1.0,12,2,5000,20260722,1.0,,1.0,
excluding_2020_03_through_2020_05,leave_one_out_weekly_labor_stress__vs__student_t_7_combined,leave_one_out_weekly_labor_stress,student_t_7_combined,weekly_labor_stress,leave_one_out,True,before_any_defining_release,hard_quadrant_correct,higher,180,-0.011111111111111112,0.0,-0.03333333333333333,0.011249999999997979,0.1374,0.011111111111111112,-0.011249999999999401,0.03333333333333333,0.7404,0.39532093581283745,12,2,5000,20260722,1.0,,1.0,
excluding_2020_03_through_2020_05,leave_out_inflation_pressure_pair__vs__student_t_7_combined,leave_out_inflation_pressure_pair,student_t_7_combined,inflation_pressure_pair,leave_one_out,False,before_any_defining_release,hard_quadrant_correct,higher,180,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,1.0,12,2,5000,20260722,,,,1.0
excluding_2020_03_through_2020_05,add_inflation_pressure_pair__vs__partial_only,add_inflation_pressure_pair,partial_only,inflation_pressure_pair,add_one,False,before_any_defining_release,quadrant_brier_distance_to_exact_score_map,lower,180,2.7425052121306056e-05,0.0,-1.3925974571036035e-18,8.227515636391896e-05,0.1706,-2.7425052121306056e-05,-8.227515636391896e-05,1.3925974571036035e-18,0.1706,0.33473305338932213,12,2,5000,20260722,,,,0.6694661067786443
excluding_2020_03_through_2020_05,add_one_business_investment__vs__partial_only,add_one_business_investment,partial_only,business_investment,add_one,True,before_any_defining_release,quadrant_brier_distance_to_exact_score_map,lower,180,-4.587346933073284e-06,0.0,-1.3762040799217877e-05,7.035267430350384e-19,0.9286,4.587346933073284e-06,-7.035267430350384e-19,1.3762040799217877e-05,0.9286,0.16796640671865626,12,2,5000,20260722,1.0,1.0,,
excluding_2020_03_through_2020_05,add_one_consumer_demand__vs__partial_only,add_one_consumer_demand,partial_only,consumer_demand,add_one,True,before_any_defining_release,quadrant_brier_distance_to_exact_score_map,lower,180,-3.094841678512613e-05,0.0,-8.048976679156042e-05,7.969995400418329e-06,0.923,3.094841678512613e-05,-7.969995400418335e-06,8.048976679156036e-05,0.923,0.1801639672065587,12,2,5000,20260722,1.0,1.0,,
excluding_2020_03_through_2020_05,add_one_housing_activity__vs__partial_only,add_one_housing_activity,partial_only,housing_activity,add_one,True,before_any_defining_release,quadrant_brier_distance_to_exact_score_map,lower,180,8.123039962532197e-07,0.0,-1.1720225484568257e-18,2.077874697415141e-06,0.0544,-8.123039962532197e-07,-2.077874697415141e-06,1.1720225484568146e-18,0.0544,0.14797040591881624,12,2,5000,20260722,1.0,1.0,,
excluding_2020_03_through_2020_05,add_one_inflation_expectations__vs__partial_only,add_one_inflation_expectations,partial_only,inflation_expectations,add_one,True,before_any_defining_release,quadrant_brier_distance_to_exact_score_map,lower,180,1.322683417632163e-08,0.0,0.0,3.968050252896489e-08,0.0,-1.322683417632163e-08,-3.968050252896489e-08,0.0,0.0,0.5844831033793242,12,2,5000,20260722,1.0,1.0,,
excluding_2020_03_through_2020_05,add_one_inflation_input_costs__vs__partial_only,add_one_inflation_input_costs,partial_only,inflation_input_costs,add_one,True,before_any_defining_release,quadrant_brier_distance_to_exact_score_map,lower,180,2.741182528712981e-05,0.0,-1.5035474794212863e-18,8.223547586139101e-05,0.2106,-2.741182528712981e-05,-8.223547586139101e-05,1.5035474794212851e-18,0.2106,0.40591881623675263,12,2,5000,20260722,1.0,1.0,,
excluding_2020_03_through_2020_05,add_one_monthly_labor_demand__vs__partial_only,add_one_monthly_labor_demand,partial_only,monthly_labor_demand,add_one,True,before_any_defining_release,quadrant_brier_distance_to_exact_score_map,lower,180,7.248257214392229e-06,0.0,-2.3068473721918983e-06,2.1973402445789433e-05,0.2716,-7.248257214392229e-06,-2.1973402445789433e-05,2.3068473721918983e-06,0.2716,0.4949010197960408,12,2,5000,20260722,1.0,1.0,,
excluding_2020_03_through_2020_05,add_one_weekly_labor_stress__vs__partial_only,add_one_weekly_labor_stress,partial_only,weekly_labor_stress,add_one,True,before_any_defining_release,quadrant_brier_distance_to_exact_score_map,lower,180,4.439809830422077e-05,0.0,-0.0014196633174263212,0.0011466296437740088,0.4264,-4.439809830422077e-05,-0.0011466296437740097,0.0014196633174263207,0.4264,0.9468106378724255,12,2,5000,20260722,1.0,1.0,,
excluding_2020_03_through_2020_05,leave_one_out_business_investment__vs__student_t_7_combined,leave_one_out_business_investment,student_t_7_combined,business_investment,leave_one_out,True,before_any_defining_release,quadrant_brier_distance_to_exact_score_map,lower,180,1.9353404878908054e-06,0.0,-2.9336903480432643e-08,5.831806339648749e-06,0.242,1.9353404878908054e-06,-2.9336903480432643e-08,5.831806339648749e-06,0.758,0.45310937812437513,12,2,5000,20260722,1.0,,1.0,
excluding_2020_03_through_2020_05,leave_one_out_consumer_demand__vs__student_t_7_combined,leave_one_out_consumer_demand,student_t_7_combined,consumer_demand,leave_one_out,True,before_any_defining_release,quadrant_brier_distance_to_exact_score_map,lower,180,3.3242292797273946e-05,0.0,-9.251337702371734e-06,8.851788263208101e-05,0.0788,3.3242292797273946e-05,-9.251337702371734e-06,8.851788263208101e-05,0.9212,0.17876424715056988,12,2,5000,20260722,1.0,,1.0,
excluding_2020_03_through_2020_05,leave_one_out_housing_activity__vs__student_t_7_combined,leave_one_out_housing_activity,student_t_7_combined,housing_activity,leave_one_out,True,before_any_defining_release,quadrant_brier_distance_to_exact_score_map,lower,180,-6.803482905176285e-07,0.0,-1.8006144647451981e-06,3.470130874433572e-08,0.9184,-6.803482905176285e-07,-1.8006144647451981e-06,3.470130874433572e-08,0.0816,0.1837632473505299,12,2,5000,20260722,1.0,,1.0,
excluding_2020_03_through_2020_05,leave_one_out_inflation_expectations__vs__student_t_7_combined,leave_one_out_inflation_expectations,student_t_7_combined,inflation_expectations,leave_one_out,True,before_any_defining_release,quadrant_brier_distance_to_exact_score_map,lower,180,1.422289286421898e-06,0.0,0.0,4.266867859265694e-06,0.0,1.422289286421898e-06,0.0,4.266867859265694e-06,0.6748,0.41011797640471903,12,2,5000,20260722,1.0,,1.0,
excluding_2020_03_through_2020_05,leave_one_out_inflation_input_costs__vs__student_t_7_combined,leave_one_out_inflation_input_costs,student_t_7_combined,inflation_input_costs,leave_one_out,True,before_any_defining_release,quadrant_brier_distance_to_exact_score_map,lower,180,-2.6756158216114776e-05,0.0,-8.03088537225401e-05,6.022706810680557e-08,0.7924,-2.6756158216114776e-05,-8.03088537225401e-05,6.022706810680557e-08,0.2064,0.3859228154369126,12,2,5000,20260722,1.0,,1.0,
excluding_2020_03_through_2020_05,leave_one_out_monthly_labor_demand__vs__student_t_7_combined,leave_one_out_monthly_labor_demand,student_t_7_combined,monthly_labor_demand,leave_one_out,True,before_any_defining_release,quadrant_brier_distance_to_exact_score_map,lower,180,-8.399696681462918e-06,0.0,-2.5200257048341494e-05,2.038738549934096e-09,0.8242,-8.399696681462918e-06,-2.5200257048341494e-05,2.038738549934096e-09,0.1758,0.34613077384523094,12,2,5000,20260722,1.0,,1.0,
excluding_2020_03_through_2020_05,leave_one_out_weekly_labor_stress__vs__student_t_7_combined,leave_one_out_weekly_labor_stress,student_t_7_combined,weekly_labor_stress,leave_one_out,True,before_any_defining_release,quadrant_brier_distance_to_exact_score_map,lower,180,-4.266852208224307e-05,0.0,-0.0011462385158853374,0.001438704284122765,0.5536,-4.266852208224307e-05,-0.0011462385158853374,0.001438704284122765,0.4464,0.9482103579284143,12,2,5000,20260722,1.0,,1.0,
excluding_2020_03_through_2020_05,leave_out_inflation_pressure_pair__vs__student_t_7_combined,leave_out_inflation_pressure_pair,student_t_7_combined,inflation_pressure_pair,leave_one_out,False,before_any_defining_release,quadrant_brier_distance_to_exact_score_map,lower,180,-2.533401089114458e-05,0.0,-7.606807896936668e-05,1.4284445819853219e-06,0.7554,-2.533401089114458e-05,-7.606807896936668e-05,1.4284445819853219e-06,0.2432,0.41211757648470304,12,2,5000,20260722,,,,0.6694661067786443
excluding_2020_03_through_2020_05,add_inflation_pressure_pair__vs__partial_only,add_inflation_pressure_pair,partial_only,inflation_pressure_pair,add_one,False,before_any_defining_release,quadrant_cross_entropy_to_exact_score_map,lower,180,6.403025090659808e-05,0.0,-2.834414694841136e-07,0.0001923741941892845,0.2448,-6.403025090659808e-05,-0.0001923741941892845,2.834414694841136e-07,0.2448,0.45670865826834633,12,2,5000,20260722,,,,0.8302339532093581
excluding_2020_03_through_2020_05,add_one_business_investment__vs__partial_only,add_one_business_investment,partial_only,business_investment,add_one,True,before_any_defining_release,quadrant_cross_entropy_to_exact_score_map,lower,180,-1.0069866174833914e-05,0.0,-3.0209598524487555e-05,-1.2335811384723962e-18,0.985,1.0069866174833914e-05,1.2335811384723962e-18,3.0209598524487555e-05,0.985,0.09358128374325135,12,2,5000,20260722,1.0,0.6550689862027594,,
excluding_2020_03_through_2020_05,add_one_consumer_demand__vs__partial_only,add_one_consumer_demand,partial_only,consumer_demand,add_one,True,before_any_defining_release,quadrant_cross_entropy_to_exact_score_map,lower,180,-6.588427194479262e-05,0.0,-0.0001719876476514618,1.4454376053893806e-05,0.9352,6.588427194479262e-05,-1.4454376053893806e-05,0.0001719876476514618,0.9352,0.16536692661467706,12,2,5000,20260722,1.0,0.8268346330733853,,
excluding_2020_03_through_2020_05,add_one_housing_activity__vs__partial_only,add_one_housing_activity,partial_only,housing_activity,add_one,True,before_any_defining_release,quadrant_cross_entropy_to_exact_score_map,lower,180,1.6880348933120033e-06,0.0,-3.7007434154171884e-18,4.168510143090806e-06,0.0434,-1.6880348933120033e-06,-4.168510143090806e-06,3.7007434154171884e-18,0.0434,0.1225754849030194,12,2,5000,20260722,1.0,0.7354529094181164,,
excluding_2020_03_through_2020_05,add_one_inflation_expectations__vs__partial_only,add_one_inflation_expectations,partial_only,inflation_expectations,add_one,True,before_any_defining_release,quadrant_cross_entropy_to_exact_score_map,lower,180,-2.834414694804129e-07,0.0,-8.503244084412387e-07,0.0,0.6666,2.834414694804129e-07,-0.0,8.503244084412387e-07,0.6666,0.5578884223155369,12,2,5000,20260722,1.0,1.0,,
excluding_2020_03_through_2020_05,add_one_inflation_input_costs__vs__partial_only,add_one_inflation_input_costs,partial_only,inflation_input_costs,add_one,True,before_any_defining_release,quadrant_cross_entropy_to_exact_score_map,lower,180,6.431369237607972e-05,0.0,-9.86864910777917e-18,0.0001929410771282503,0.234,-6.431369237607972e-05,-0.0001929410771282503,9.86864910777917e-18,0.234,0.44831033793241354,12,2,5000,20260722,1.0,1.0,,
excluding_2020_03_through_2020_05,add_one_monthly_labor_demand__vs__partial_only,add_one_monthly_labor_demand,partial_only,monthly_labor_demand,add_one,True,before_any_defining_release,quadrant_cross_entropy_to_exact_score_map,lower,180,1.415895374165964e-05,0.0,-7.0725856770777655e-06,4.423249753282442e-05,0.285,-1.415895374165964e-05,-4.423249753282442e-05,7.0725856770777655e-06,0.285,0.5256948610277944,12,2,5000,20260722,1.0,1.0,,
excluding_2020_03_through_2020_05,add_one_weekly_labor_stress__vs__partial_only,add_one_weekly_labor_stress,partial_only,weekly_labor_stress,add_one,True,before_any_defining_release,quadrant_cross_entropy_to_exact_score_map,lower,180,-0.0010596786957240483,0.0,-0.004663374083021742,0.001302066248400631,0.7008,0.0010596786957240483,-0.0013020662484006323,0.004663374083021742,0.7008,0.5448910217956409,12,2,5000,20260722,1.0,1.0,,
excluding_2020_03_through_2020_05,leave_one_out_business_investment__vs__student_t_7_combined,leave_one_out_business_investment,student_t_7_combined,business_investment,leave_one_out,True,before_any_defining_release,quadrant_cross_entropy_to_exact_score_map,lower,180,4.164034353263155e-06,0.0,-8.03358312781752e-08,1.2541272396789772e-05,0.2176,4.164034353263155e-06,-8.03358312781752e-08,1.2541272396789772e-05,0.7824,0.4071185762847431,12,2,5000,20260722,1.0,,1.0,
excluding_2020_03_through_2020_05,leave_one_out_consumer_demand__vs__student_t_7_combined,leave_one_out_consumer_demand,student_t_7_combined,consumer_demand,leave_one_out,True,before_any_defining_release,quadrant_cross_entropy_to_exact_score_map,lower,180,7.018990553333178e-05,0.0,-1.565466470702033e-05,0.0001824894179200373,0.073,7.018990553333178e-05,-1.565466470702033e-05,0.0001824894179200373,0.927,0.16816636672665466,12,2,5000,20260722,1.0,,1.0,
excluding_2020_03_through_2020_05,leave_one_out_housing_activity__vs__student_t_7_combined,leave_one_out_housing_activity,student_t_7_combined,housing_activity,leave_one_out,True,before_any_defining_release,quadrant_cross_entropy_to_exact_score_map,lower,180,-1.3654875367542631e-06,0.0,-3.588117122566107e-06,4.349324046409229e-08,0.9492,-1.3654875367542631e-06,-3.588117122566107e-06,4.349324046409229e-08,0.0508,0.13557288542291543,12,2,5000,20260722,1.0,,0.949010197960408,
excluding_2020_03_through_2020_05,leave_one_out_inflation_expectations__vs__student_t_7_combined,leave_one_out_inflation_expectations,student_t_7_combined,inflation_expectations,leave_one_out,True,before_any_defining_release,quadrant_cross_entropy_to_exact_score_map,lower,180,2.6705504935245173e-06,0.0,0.0,8.011651480573552e-06,0.0,2.6705504935245173e-06,0.0,8.011651480573552e-06,0.6556,0.40331933613277343,12,2,5000,20260722,1.0,,1.0,
excluding_2020_03_through_2020_05,leave_one_out_inflation_input_costs__vs__student_t_7_combined,leave_one_out_inflation_input_costs,student_t_7_combined,inflation_input_costs,leave_one_out,True,before_any_defining_release,quadrant_cross_entropy_to_exact_score_map,lower,180,-5.77272073061488e-05,0.0,-0.00017325615021676329,9.82301151524077e-08,0.7936,-5.77272073061488e-05,-0.00017325615021676329,9.82301151524077e-08,0.2058,0.3877224555088982,12,2,5000,20260722,1.0,,1.0,
excluding_2020_03_through_2020_05,leave_one_out_monthly_labor_demand__vs__student_t_7_combined,leave_one_out_monthly_labor_demand,student_t_7_combined,monthly_labor_demand,leave_one_out,True,before_any_defining_release,quadrant_cross_entropy_to_exact_score_map,lower,180,-1.802692226414715e-05,0.0,-5.4082115932171444e-05,2.717290506477744e-09,0.8378,-1.802692226414715e-05,-5.4082115932171444e-05,2.717290506477744e-09,0.1622,0.3129374125174965,12,2,5000,20260722,1.0,,1.0,
excluding_2020_03_through_2020_05,leave_one_out_weekly_labor_stress__vs__student_t_7_combined,leave_one_out_weekly_labor_stress,student_t_7_combined,weekly_labor_stress,leave_one_out,True,before_any_defining_release,quadrant_cross_entropy_to_exact_score_map,lower,180,0.0010667857114715943,0.0,-0.0013073806313226696,0.004625464317935981,0.2994,0.0010667857114715943,-0.0013073806313226696,0.004625464317935981,0.7006,0.5488902219556089,12,2,5000,20260722,1.0,,1.0,
excluding_2020_03_through_2020_05,leave_out_inflation_pressure_pair__vs__student_t_7_combined,leave_out_inflation_pressure_pair,student_t_7_combined,inflation_pressure_pair,leave_one_out,False,before_any_defining_release,quadrant_cross_entropy_to_exact_score_map,lower,180,-5.5056943775825634e-05,0.0,-0.00016528380907415596,2.688331258011958e-06,0.7642,-5.5056943775825634e-05,-0.00016528380907415596,2.688331258011958e-06,0.2346,0.41511697660467906,12,2,5000,20260722,,,,0.8302339532093581
excluding_2020_03_through_2020_05,add_inflation_pressure_pair__vs__partial_only,add_inflation_pressure_pair,partial_only,inflation_pressure_pair,add_one,False,before_any_defining_release,score_center_negative_log_predictive_density,lower,180,0.0001967254649280924,0.0,-4.934324553889585e-18,0.0005901763947842673,0.0542,-0.0001967254649280924,-0.0005901763947842673,4.934324553889585e-18,0.0542,0.21995600879824034,12,2,5000,20260722,,,,0.4399120175964807
