specification_id,checkpoint_type,release_number,observation_count,first_target_month,last_target_month,negative_log_likelihood,multiclass_brier_score,map_accuracy,balanced_accuracy,macro_recall,macro_f1,growth_axis_brier_score,inflation_axis_brier_score,top_label_expected_calibration_error,classwise_expected_calibration_error,mean_posterior_entropy,transition_only_negative_log_likelihood,transition_only_multiclass_brier_score,negative_log_likelihood_difference,brier_skill_vs_transition_only
sensitivity_df_30,post_icsa_release,5.0,32,2018-06-01,2026-05-01,0.8974774049167771,0.5331698360525463,0.65625,0.3644444444444444,0.3644444444444444,0.29791666666666666,0.1630436823792059,0.10988139464133305,0.1918804823023251,0.14957159472688908,0.9001677302096005,0.9408198056495553,0.5357819357497728,-0.043342400732778175,0.004875303781138429
sensitivity_df_30,pre_confirmation,,97,2018-01-01,2026-05-01,0.941012728430922,0.529677054224195,0.6082474226804123,0.27843816631130064,0.27843816631130064,0.2747126436781609,0.17515075521340095,0.12106207438695858,0.08327133690153343,0.09061819707653129,0.887621426304911,0.9558102735720289,0.5186571056637578,-0.014797545141106871,-0.021247079120480405
sensitivity_df_5,month_end,,97,2018-01-01,2026-05-01,0.9216842488572738,0.5190138367373405,0.6494845360824743,0.34597547974413645,0.34597547974413645,0.3487945803573547,0.16164718424172275,0.1287292799427142,0.10386338228154973,0.09622963593319656,0.9392702113688781,0.9819034601000103,0.5329581423797433,-0.06021921124273644,0.026163978994934278
sensitivity_df_5,month_start,,97,2018-01-01,2026-05-01,1.053892182806658,0.5782284645900082,0.5979381443298969,0.328002842928216,0.328002842928216,0.3132034632034632,0.16664460156854172,0.1705316023895089,0.12282557790558953,0.14169232686726435,1.187942089641137,1.08272417551697,0.5868058383224631,-0.028831992710312004,0.014617055885087216
sensitivity_df_5,post_icsa_release,1.0,97,2018-01-01,2026-05-01,1.0091994267999114,0.5643261486575106,0.6391752577319587,0.3429282160625444,0.3429282160625444,0.326780185758514,0.16922729041323004,0.15327729240211138,0.17104736354676722,0.1371425229256009,1.1253532685772916,1.0738834124753474,0.5812062747679215,-0.06468398567543598,0.029043261993603187
sensitivity_df_5,post_icsa_release,2.0,97,2018-01-01,2026-05-01,0.9871589933778939,0.559637429213573,0.6391752577319587,0.3429282160625444,0.3429282160625444,0.3264532744665195,0.16783903011253712,0.14875455943962995,0.13029303468353814,0.12338033676120391,1.0824514703780188,1.0732499393634654,0.5819064528447937,-0.08609094598557143,0.03826907834129201
sensitivity_df_5,post_icsa_release,3.0,97,2018-01-01,2026-05-01,0.9988638246665443,0.5708139542324484,0.6185567010309279,0.255863539445629,0.255863539445629,0.22298245614035087,0.17394849417729094,0.14567575299299815,0.15815320695369176,0.1230909884188704,1.0574319581207259,1.0962382224422698,0.5955915448279111,-0.09737439777572543,0.04160164933607624
sensitivity_df_5,post_icsa_release,4.0,97,2018-01-01,2026-05-01,0.8889855419023305,0.4992500942078453,0.7010309278350515,0.33832622601279316,0.33832622601279316,0.3456857187844434,0.14851516284400976,0.1223271047780309,0.1769967037762771,0.11369538092780859,1.0073777388117726,0.978436478631199,0.5266960114659502,-0.0894509367288685,0.05210959768181056
sensitivity_df_5,post_icsa_release,5.0,32,2018-06-01,2026-05-01,0.8977686856425282,0.5332087809988812,0.65625,0.3644444444444444,0.3644444444444444,0.29791666666666666,0.163617864576018,0.10981521579842345,0.19276715643288414,0.14183596437873736,0.8947224461909522,0.9408198056495553,0.5357819357497728,-0.043051120007027044,0.004802615727032111
sensitivity_df_5,pre_confirmation,,97,2018-01-01,2026-05-01,0.9379789567082079,0.5348745135521804,0.6185567010309279,0.29093816631130065,0.29093816631130065,0.2909722222222222,0.17744309604324862,0.12424233837533605,0.09977293716174175,0.10295553622081857,0.8679052728009703,0.9558102735720289,0.5186571056637578,-0.017831316863821,-0.031268072318547
sensitivity_gaussian,month_end,,97,2018-01-01,2026-05-01,0.911184673090399,0.5117781291897523,0.6597938144329897,0.42930881307746976,0.42930881307746976,0.42360153016430446,0.1615978983623201,0.12421598760962109,0.13007269900424084,0.09839686682800515,0.9408138062762604,0.9819034601000103,0.5329581423797433,-0.07071878700961132,0.03974048148587961
sensitivity_gaussian,month_start,,97,2018-01-01,2026-05-01,1.0655657735580053,0.5837235718906553,0.6082474226804123,0.3317341862117981,0.3317341862117981,0.3010204081632653,0.16487432717519349,0.17579005608764367,0.13172584527845388,0.14399912029641646,1.1881583194263967,1.08272417551697,0.5868058383224631,-0.017158401958964786,0.005252617187005759
sensitivity_gaussian,post_icsa_release,1.0,97,2018-01-01,2026-05-01,1.0271541560564095,0.5705914387898523,0.6288659793814433,0.3391968727789623,0.3391968727789623,0.3076356999882256,0.16687969994690813,0.16077611992965274,0.16350031820053124,0.14530351522440527,1.144708640350582,1.0738834124753474,0.5812062747679215,-0.04672925641893788,0.01826345729372547
sensitivity_gaussian,post_icsa_release,2.0,97,2018-01-01,2026-05-01,1.003389116642415,0.5653812843773568,0.6185567010309279,0.3354655294953802,0.3354655294953802,0.3042792792792793,0.16783092846859454,0.15346963043109527,0.14098032542113165,0.13058608514428502,1.107182420520972,1.0732499393634654,0.5819064528447937,-0.06986082272105043,0.02839832482807081
