method,start_reference_week,end_reference_week,weeks,total_return,cagr,gross_cagr,annualized_cost_drag,annualized_volatility,sharpe_zero_rate,sharpe_excess_bil,sortino_zero_rate,maximum_drawdown,calmar_ratio,worst_week,best_week,positive_week_fraction,average_one_way_turnover,annualized_one_way_turnover,maximum_one_way_turnover,sum_transaction_cost_rates
equal_weight,2018-01-01,2026-07-06,445,0.6004721332082847,0.056494390934469285,0.056890123873819975,0.0003957329393506903,0.0683176970095163,0.839138828070075,0.47451644049987796,1.18584637710894,-0.15149055663977762,0.37292351541624263,-0.07006115877902075,0.03938728052040763,0.5820224719101124,0.007201644490799113,0.3744855135215539,0.5,0.0032047317984056052
pooled_mean_optimizer,2018-01-01,2026-07-06,445,1.0112907224550365,0.08508117674850602,0.0854071644784089,0.00032598772990288793,0.10129190217876984,0.8574902791566913,0.6124936540049835,1.2607534029747562,-0.23924618793300256,0.3556218700225718,-0.10568546175579197,0.10066499745298318,0.5887640449438202,0.005776275718549008,0.3003663373645484,0.5,0.0025704426947543084
posterior_optimized,2018-01-01,2026-07-06,445,1.0571408584534825,0.08794297908642634,0.08833286351745318,0.00038988443102683235,0.09942965272501639,0.8982364873334456,0.6487507946424901,1.3209813694255435,-0.2269364289145731,0.38752253001888554,-0.10700948099517138,0.10004420058257169,0.5820224719101124,0.006890028128308776,0.35828146267205635,0.5,0.0030660625170974053
static_60_spy_40_agg,2018-01-01,2026-07-06,445,1.1903942191641814,0.09595158249315006,0.09625937367357573,0.0003077911804256761,0.11622080141053281,0.8472192162449059,0.6328593222716693,1.2413546463523963,-0.22020524058484414,0.43573705257110046,-0.10087979244149314,0.0936898226341234,0.604494382022472,0.00539978448901444,0.2807887934287509,0.5,0.002402904097611426
